WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.2376453409865 37.8268767464581,-77.255925664938 37.8268387265384,-77.2559753828677 37.8413384423123,-77.2376915076826 37.8413764694682,-77.2376453409865 37.8268767464581))",14013,145264,40,16,12,-48,"3760",15.7098,-3.2,AQAQ,21120,27878400,13983,145264,40,16,12,0.6,3760,AQAQ,-5.2662,-5.25571,-5.47941,-5.76424,-6.0458,-21.9434,-25.8934,-28.1522,-29.6766,-30.7851,-21.9412,-21.4234,-17.4815,-14.7943,-13.029,-5.8662,-5.85571,-6.07941,-6.36424,-6.6458,-22.5434,-26.4934,-28.7522,-30.2766,-31.3851,-22.5412,-22.0234,-18.0815,-15.3943,-13.629
"POLYGON ((-77.2193649991046 37.8269119501044,-77.2376453409865 37.8268767464581,-77.2376915076826 37.8413764694682,-77.2194076145566 37.8414116798147,-77.2193649991046 37.8269119501044))",14016,145265,40,17,12,-60,"3761",21.23079,-13.2,AQAQ,21120,27878400,13986,145265,40,17,12,-7.4,3761,AQAQ,-7.76052,-7.75457,-7.98797,-8.2834,-8.5749,-24.6139,-28.6804,-31.0114,-32.5856,-33.7308,-24.6114,-24.0546,-20.0032,-17.2385,-15.4206,-0.36052,-0.35457,-0.58797,-0.8834,-1.1749,-17.2139,-21.2804,-23.6114,-25.1856,-26.3308,-17.2114,-16.6546,-12.6032,-9.8385,-8.0206
"POLYGON ((-77.2010846406716 37.8269443374733,-77.2193649991046 37.8269119501044,-77.2194076145566 37.8414116798147,-77.2011237048698 37.8414440733479,-77.2010846406716 37.8269443374733))",14020,145266,40,18,12,-72,"3762",29.24598,-23.8,AQAQ,21120,27878400,13990,145266,40,18,12,-21.8,3762,AQAQ,-10.5866,-10.5856,-10.8303,-11.138,-11.4412,-27.6508,-31.8516,-34.2664,-35.8986,-37.0865,-27.648,-27.0335,-22.851,-19.9952,-18.1155,11.2134,11.2144,10.9697,10.662,10.3588,-5.8508,-10.0516,-12.4664,-14.0986,-15.2865,-5.848,-5.2335,-1.051,1.8048,3.6845
"POLYGON ((-77.3655361573918 37.8120517477703,-77.3838127674545 37.8119940250599,-77.3838873146958 37.8264937318379,-77.3656071548743 37.8265514655361,-77.3655361573918 37.8120517477703))",14386,145353,41,9,12,10,"3849",1.2888,48.2,AQAQ,21120,27878400,14355,145353,41,9,12,45.8,3849,AQAQ,40.5576,40.5698,40.5143,40.4399,40.3652,34.5664,33.4637,32.847,32.4338,32.1343,34.5666,34.7201,35.86,36.622,37.1171,-5.2424,-5.2302,-5.2857,-5.3601,-5.4348,-11.2336,-12.3363,-12.953,-13.3662,-13.6657,-11.2334,-11.0799,-9.94,-9.178,-8.6829
"POLYGON ((-77.3472595197605 37.8121066547794,-77.3655361573918 37.8120517477703,-77.3656071548743 37.8265514655361,-77.3473269674681 37.8266063829969,-77.3472595197605 37.8121066547794))",14389,145354,41,10,12,0,"3850",6.4937,40.2,AQAQ,21120,27878400,14358,145354,41,10,12,30.8,3850,AQAQ,27.6934,27.7238,27.6019,27.4376,27.2725,14.9136,12.4822,11.1201,10.207,9.54457,14.9142,15.2491,17.7646,19.4472,20.5408,-3.1066,-3.0762,-3.1981,-3.3624,-3.5275,-15.8864,-18.3178,-19.6799,-20.593,-21.25543,-15.8858,-15.5509,-13.0354,-11.3528,-10.2592
"POLYGON ((-77.3289828559389 37.812158746081,-77.3472595197605 37.8121066547794,-77.3473269674681 37.8266063829969,-77.3290467538564 37.8266584842143,-77.3289828559389 37.812158746081))",14392,145355,41,11,12,-4,"3851",4.0491,38.6,AQAQ,21120,27878400,14361,145355,41,11,12,36.4,3851,AQAQ,22.4956,22.5287,22.3906,22.2049,22.0183,8.4849,5.74896,4.21333,3.18319,2.43564,8.48548,8.83905,11.6542,13.5428,14.7718,-13.9044,-13.8713,-14.0094,-14.1951,-14.3817,-27.9151,-30.65104,-32.18667,-33.21681,-33.96436,-27.91452,-27.56095,-24.7458,-22.8572,-21.6282
"POLYGON ((-77.3107061673055 37.8122080216693,-77.3289828559389 37.812158746081,-77.3290467538564 37.8266584842143,-77.3107665154183 37.8267077691824,-77.3107061673055 37.8122080216693))",14395,145356,41,12,12,-13,"3852",7.3027,33.8,AQAQ,21120,27878400,14364,145356,41,12,12,39.8,3852,AQAQ,20.6654,20.6966,20.552,20.359,20.1655,6.55052,3.72481,2.13598,1.06959,0.295638,6.5511,6.89655,9.78719,11.732,12.999,-19.1346,-19.1034,-19.248,-19.441,-19.6345,-33.24948,-36.07519,-37.66402,-38.73041,-39.504362,-33.2489,-32.90345,-30.01281,-28.068,-26.801
"POLYGON ((-77.2924294552386 37.812254481539,-77.3107061673055 37.8122080216693,-77.3107665154183 37.8267077691824,-77.2924862535331 37.8267542378958,-77.2924294552386 37.812254481539))",14398,145357,41,13,12,-23,"3853",4.4779,23.8,AQAQ,21120,27878400,14367,145357,41,13,12,25.2,3853,AQAQ,10.7388,10.7744,10.6056,10.381,10.1562,-4.89448,-8.14515,-9.98162,-11.2162,-12.1129,-4.89343,-4.4063,-1.06135,1.1858,2.65086,-14.4612,-14.4256,-14.5944,-14.819,-15.0438,-30.09448,-33.34515,-35.18162,-36.4162,-37.3129,-30.09343,-29.6063,-26.26135,-24.0142,-22.54914
"POLYGON ((-77.2741527211166 37.8122981256847,-77.2924294552386 37.812254481539,-77.2924862535331 37.8267542378958,-77.27420596958 37.8267978903494,-77.2741527211166 37.8122981256847))",14401,145358,41,14,12,-32,"3854",4.2221,15,AQAQ,21120,27878400,14370,145358,41,14,12,17.6,3854,AQAQ,-2.24909,-2.20923,-2.40992,-2.67539,-2.94069,-19.7032,-23.4983,-25.6531,-27.1043,-28.1591,-19.7015,-19.026,-15.1005,-12.4664,-10.7476,-19.84909,-19.80923,-20.00992,-20.27539,-20.54069,-37.3032,-41.0983,-43.2531,-44.7043,-45.7591,-37.3015,-36.626,-32.7005,-30.0664,-28.3476
"POLYGON ((-77.2558759663178 37.8123389541018,-77.2741527211166 37.8122981256847,-77.27420596958 37.8267978903494,-77.255925664938 37.8268387265384,-77.2558759663178 37.8123389541018))",14404,145359,41,15,12,-41,"3855",9.0963,7.6,AQAQ,21120,27878400,14373,145359,41,15,12,14.4,3855,AQAQ,-4.7026,-4.66658,-4.87614,-5.1514,-5.42596,-22.2512,-26.1584,-28.3816,-29.8799,-30.9691,-22.2489,-21.5536,-17.5271,-14.8202,-13.0519,-19.1026,-19.06658,-19.27614,-19.5514,-19.82596,-36.6512,-40.5584,-42.7816,-44.2799,-45.3691,-36.6489,-35.9536,-31.9271,-29.2202,-27.4519
"POLYGON ((-77.2375991922207 37.8123769667856,-77.2558759663178 37.8123389541018,-77.255925664938 37.8268387265384,-77.2376453409865 37.8268767464581,-77.2375991922207 37.8123769667856))",14407,145360,41,16,12,-51,"3856",16.0965,-4.4,AQAQ,21120,27878400,14376,145360,41,16,12,1.8,3856,AQAQ,-6.62901,-6.59653,-6.81351,-7.09687,-7.37902,-24.227,-28.2239,-30.5025,-32.039,-33.1563,-24.2247,-23.5067,-19.399,-16.6336,-14.8255,-8.42901,-8.39653,-8.61351,-8.89687,-9.17902,-26.027,-30.0239,-32.3025,-33.839,-34.9563,-26.0247,-25.3067,-21.199,-18.4336,-16.6255
"POLYGON ((-77.2193224002038 37.812412163732,-77.2375991922207 37.8123769667856,-77.2376453409865 37.8268767464581,-77.2193649991046 37.8269119501044,-77.2193224002038 37.812412163732))",14410,145361,41,17,12,-63,"3857",23.71617,-16.4,AQAQ,21120,27878400,14379,145361,41,17,12,-7.6,3857,AQAQ,-9.67984,-9.65059,-9.87838,-10.1741,-10.468,-27.5193,-31.6564,-34.0215,-35.6177,-36.779,-27.5164,-26.724,-22.4707,-19.6067,-17.7325,-2.07984,-2.05059,-2.27838,-2.5741,-2.868,-19.9193,-24.0564,-26.4215,-28.0177,-29.179,-19.9164,-19.124,-14.8707,-12.0067,-10.1325
"POLYGON ((-77.2010455916453 37.8124445449371,-77.2193224002038 37.812412163732,-77.2193649991046 37.8269119501044,-77.2010846406716 37.8269443374733,-77.2010455916453 37.8124445449371))",14414,145362,41,18,12,-75,"3858",34.57327,-30.2,AQAQ,21120,27878400,14383,145362,41,18,12,-32.2,3858,AQAQ,-11.9102,-11.8856,-12.1226,-12.4284,-12.7317,-29.842,-34.0851,-36.5171,-38.1598,-39.3553,-29.8389,-28.9974,-24.642,-21.7063,-19.7833,20.2898,20.3144,20.0774,19.7716,19.4683,2.358,-1.8851,-4.3171,-5.9598,-7.1553,2.3611,3.2026,7.558,10.4937,12.4167
"POLYGON ((-77.3654651874778 37.7975519742722,-77.38373824916 37.7974942625489,-77.3838127674545 37.8119940250599,-77.3655361573918 37.8120517477703,-77.3654651874778 37.7975519742722))",14779,145449,42,9,12,3,"3945",24.1851,23.8,AQAQ,21120,27878400,14748,145449,42,9,12,25.6,3945,AQAQ,34.6425,34.6697,34.5938,34.4885,34.3817,25.4231,23.8281,22.9398,22.3452,21.914,25.4236,25.7333,27.4376,28.5608,29.2868,9.0425,9.0697,8.9938,8.8885,8.7817,-0.1769,-1.7719,-2.6602,-3.2548,-3.686,-0.1764,0.1333,1.8376,2.9608,3.6868
"POLYGON ((-77.3471920982431 37.79760687083,-77.3654651874778 37.7975519742722,-77.3655361573918 37.8120517477703,-77.3472595197605 37.8121066547794,-77.3471920982431 37.79760687083))",14782,145450,42,10,12,-3,"3946",13.2475,33.6,AQAQ,21120,27878400,14751,145450,42,10,12,36.2,3946,AQAQ,25.7293,25.775,25.6504,25.4776,25.3024,11.1634,8.55615,7.1007,6.12576,5.41836,11.1642,11.6377,14.4077,16.2397,17.4254,-10.4707,-10.425,-10.5496,-10.7224,-10.8976,-25.0366,-27.64385,-29.0993,-30.07424,-30.78164,-25.0358,-24.5623,-21.7923,-19.9603,-18.7746
"POLYGON ((-77.3289189828334 37.7976589522163,-77.3471920982431 37.79760687083,-77.3472595197605 37.8121066547794,-77.3289828559389 37.812158746081,-77.3289189828334 37.7976589522163))",14785,145451,42,11,12,-8,"3947",12.2107,32.6,AQAQ,21120,27878400,14754,145451,42,11,12,32.4,3947,AQAQ,23.4983,23.5427,23.4114,23.2307,23.0479,8.85261,6.14548,4.63129,3.61644,2.88,8.85335,9.31157,12.1656,14.0601,15.288,-8.9017,-8.8573,-8.9886,-9.1693,-9.3521,-23.54739,-26.25452,-27.76871,-28.78356,-29.52,-23.54665,-23.08843,-20.2344,-18.3399,-17.112
"POLYGON ((-77.3106458426262 37.7977082184253,-77.3289189828334 37.7976589522163,-77.3289828559389 37.812158746081,-77.3107061673055 37.8122080216693,-77.3106458426262 37.7977082184253))",14788,145452,42,12,12,-12,"3948",13.2198,29.8,AQAQ,21120,27878400,14757,145452,42,12,12,34.2,3948,AQAQ,21.2369,21.2804,21.1424,20.9535,20.7629,6.46755,3.65768,2.08301,1.02701,0.260614,6.46831,6.92483,9.87113,11.8321,13.1046,-12.9631,-12.9196,-13.0576,-13.2465,-13.4371,-27.73245,-30.54232,-32.11699,-33.17299,-33.939386,-27.73169,-27.27517,-24.32887,-22.3679,-21.0954
"POLYGON ((-77.2923726789992 37.7977546694516,-77.3106458426262 37.7977082184253,-77.3107061673055 37.8122080216693,-77.2924294552386 37.812254481539,-77.2923726789992 37.7977546694516))",14791,145453,42,13,12,-21,"3949",5.5541,24.8,AQAQ,21120,27878400,14760,145453,42,13,12,23,3949,AQAQ,-0.571412,-0.509264,-0.694392,-0.947537,-1.20283,-18.8912,-22.5946,-24.687,-26.0942,-27.117,-18.8895,-18.0447,-14.0909,-11.4739,-9.77551,-23.571412,-23.509264,-23.694392,-23.947537,-24.20283,-41.8912,-45.5946,-47.687,-49.0942,-50.117,-41.8895,-41.0447,-37.0909,-34.4739,-32.77551
"POLYGON ((-77.2740994933299 37.79779830529,-77.2923726789992 37.7977546694516,-77.2924294552386 37.812254481539,-77.2741527211166 37.8122981256847,-77.2740994933299 37.79779830529))",14794,145454,42,14,12,-30,"3950",3.9117,16.2,AQAQ,21120,27878400,14763,145454,42,14,12,14,3950,AQAQ,-3.40207,-3.34336,-3.53793,-3.80169,-4.06707,-21.755,-25.5839,-27.7519,-29.2111,-30.2717,-21.7531,-20.8958,-16.8303,-14.1325,-12.3792,-17.40207,-17.34336,-17.53793,-17.80169,-18.06707,-35.755,-39.5839,-41.7519,-43.2111,-44.2717,-35.7531,-34.8958,-30.8303,-28.1325,-26.3792
"POLYGON ((-77.255826286996 37.7978391259356,-77.2740994933299 37.79779830529,-77.2741527211166 37.8122981256847,-77.2558759663178 37.8123389541018,-77.255826286996 37.7978391259356))",14797,145455,42,15,12,-40,"3951",8.3668,9.6,AQAQ,21120,27878400,14766,145455,42,15,12,15,3951,AQAQ,-5.99395,-5.93782,-6.141,-6.41462,-6.68943,-24.4337,-28.3787,-30.6172,-32.1247,-33.2208,-24.4313,-23.5398,-19.3626,-16.5864,-14.7805,-20.99395,-20.93782,-21.141,-21.41462,-21.68943,-39.4337,-43.3787,-45.6172,-47.1247,-48.2208,-39.4313,-38.5398,-34.3626,-31.5864,-29.7805
"POLYGON ((-77.2375530613749 37.7978771313839,-77.255826286996 37.7978391259356,-77.2558759663178 37.8123389541018,-77.2375991922207 37.8123769667856,-77.2375530613749 37.7978771313839))",14800,145456,42,16,12,-53,"3952",14.26555,-5.4,AQAQ,21120,27878400,14769,145456,42,16,12,4.8,3952,AQAQ,-7.84625,-7.79253,-8.00239,-8.28351,-8.56545,-26.3103,-30.3403,-32.6311,-34.1748,-35.2975,-26.3077,-25.3836,-21.1238,-18.2899,-16.4451,-12.64625,-12.59253,-12.80239,-13.08351,-13.36545,-31.1103,-35.1403,-37.4311,-38.9748,-40.0975,-31.1077,-30.1836,-25.9238,-23.0899,-21.2451
"POLYGON ((-77.2192798178444 37.7979123216308,-77.2375530613749 37.7978771313839,-77.2375991922207 37.8123769667856,-77.2193224002038 37.812412163732,-77.2192798178444 37.7979123216308))",14803,145457,42,17,12,-64,"3953",23.37718,-17.4,AQAQ,21120,27878400,14772,145457,42,17,12,-14.4,3953,AQAQ,-10.9053,-10.8539,-11.0742,-11.3675,-11.6612,-29.5808,-33.7502,-36.1271,-37.7303,-38.8968,-29.5775,-28.5654,-24.1551,-21.2207,-19.3088,3.4947,3.5461,3.3258,3.0325,2.7388,-15.1808,-19.3502,-21.7271,-23.3303,-24.4968,-15.1775,-14.1654,-9.7551,-6.8207,-4.9088
"POLYGON ((-77.2010065577821 37.7979446966723,-77.2192798178444 37.7979123216308,-77.2193224002038 37.812412163732,-77.2010455916453 37.8124445449371,-77.2010065577821 37.7979446966723))",14807,145458,42,18,12,-77,"3954",33.02098,-29.8,AQAQ,21120,27878400,14776,145458,42,18,12,-27,3954,AQAQ,-12.9321,-12.884,-13.1124,-13.4145,-13.7165,-31.6765,-35.9408,-38.3776,-40.0224,-41.2196,-31.673,-30.6033,-26.0959,-23.095,-21.1382,14.0679,14.116,13.8876,13.5855,13.2835,-4.6765,-8.9408,-11.3776,-13.0224,-14.2196,-4.673,-3.6033,0.9041,3.905,5.8618
"POLYGON ((-77.1827332825655 37.7979742565048,-77.2010065577821 37.7979446966723,-77.2010455916453 37.8124445449371,-77.1827687679238 37.8124741103972,-77.1827332825655 37.7979742565048))",14811,145459,42,19,12,-89,"3955",36.051671,-35.6,AQAQ,21120,27878400,14780,145459,42,19,12,-37.2,3955,AQAQ,-15.9999,-15.9553,-16.1956,-16.5113,-16.8262,-34.9611,-39.3716,-41.9011,-43.6104,-44.8553,-34.9568,-33.7666,-29.0957,-25.9867,-23.9577,21.2001,21.2447,21.0044,20.6887,20.3738,2.2389,-2.1716,-4.7011,-6.4104,-7.6553,2.2432,3.4334,8.1043,11.2133,13.2423
"POLYGON ((-77.3105855413668 37.7832083603834,-77.3288551345252 37.7831591035532,-77.3289189828334 37.7976589522163,-77.3106458426262 37.7977082184253,-77.3105855413668 37.7832083603834))",15180,145548,43,12,12,-15,"4044",19.2254,25.4,AQAQ,21120,27878400,15149,145548,43,12,12,26.8,4044,AQAQ,22.1184,22.173,22.042,21.8584,21.6718,6.7726,3.99779,2.44759,1.4088,0.654852,6.77357,7.33823,10.3176,12.2803,13.5491,-4.6816,-4.627,-4.758,-4.9416,-5.1282,-20.0274,-22.80221,-24.35241,-25.3912,-26.145148,-20.02643,-19.46177,-16.4824,-14.5197,-13.2509
"POLYGON ((-77.2923159248021 37.7832548025668,-77.3105855413668 37.7832083603834,-77.3106458426262 37.7977082184253,-77.2923726789992 37.7977546694516,-77.2923159248021 37.7832548025668))",15183,145549,43,13,12,-20,"4045",3.1317,24,AQAQ,21120,27878400,15152,145549,43,13,12,22.6,4045,AQAQ,-1.5567,-1.47737,-1.6563,-1.90709,-2.16167,-20.7337,-24.4563,-26.5542,-27.9643,-28.9892,-20.7317,-19.7106,-15.6371,-12.9686,-11.2432,-24.1567,-24.07737,-24.2563,-24.50709,-24.76167,-43.3337,-47.0563,-49.1542,-50.5643,-51.5892,-43.3317,-42.3106,-38.2371,-35.5686,-33.8432
"POLYGON ((-77.274046286208 37.7832984300981,-77.2923159248021 37.7832548025668,-77.2923726789992 37.7977546694516,-77.2740994933299 37.79779830529,-77.274046286208 37.7832984300981))",15186,145550,43,14,12,-29,"4046",8.6698,12.8,AQAQ,21120,27878400,15155,145550,43,14,12,16.8,4046,AQAQ,-4.20432,-4.12779,-4.31543,-4.57609,-4.8401,-23.3305,-27.1706,-29.3393,-30.798,-31.8584,-23.3283,-22.2913,-18.1113,-15.3662,-13.589,-21.00432,-20.92779,-21.11543,-21.37609,-21.6401,-40.1305,-43.9706,-46.1393,-47.598,-48.6584,-40.1283,-39.0913,-34.9113,-32.1662,-30.389
"POLYGON ((-77.2557766269612 37.7833392429727,-77.274046286208 37.7832984300981,-77.2740994933299 37.79779830529,-77.255826286996 37.7978391259356,-77.2557766269612 37.7833392429727))",15189,145551,43,15,12,-39,"4047",10.7392,8.8,AQAQ,21120,27878400,15158,145551,43,15,12,14,4047,AQAQ,-7.03148,-6.9568,-7.15337,-7.42449,-7.69858,-26.2337,-30.1989,-32.4433,-33.954,-35.0526,-26.231,-25.1471,-20.8417,-18.0102,-16.1753,-21.03148,-20.9568,-21.15337,-21.42449,-21.69858,-40.2337,-44.1989,-46.4433,-47.954,-49.0526,-40.231,-39.1471,-34.8417,-32.0102,-30.1753
"POLYGON ((-77.2375069484386 37.7833772411859,-77.2557766269612 37.7833392429727,-77.255826286996 37.7978391259356,-77.2375530613749 37.7978771313839,-77.2375069484386 37.7833772411859))",15192,145552,43,16,12,-55,"4048",14.01256,-7.6,AQAQ,21120,27878400,15161,145552,43,16,12,5.2,4048,AQAQ,-9.15508,-9.08174,-9.28525,-9.56453,-9.84648,-28.4186,-32.4794,-34.7824,-36.3334,-37.4617,-28.4157,-27.2789,-22.8726,-19.9731,-18.0928,-14.35508,-14.28174,-14.48525,-14.76453,-15.04648,-33.6186,-37.6794,-39.9824,-41.5334,-42.6617,-33.6157,-32.4789,-28.0726,-25.1731,-23.2928
"POLYGON ((-77.2192372520169 37.7834124247335,-77.2375069484386 37.7833772411859,-77.2375530613749 37.7978771313839,-77.2192798178444 37.7979123216308,-77.2192372520169 37.7834124247335))",15195,145553,43,17,12,-66,"4049",22.42634,-18,AQAQ,21120,27878400,15164,145553,43,17,12,-11.8,4049,AQAQ,-11.7758,-11.704,-11.9164,-12.2061,-12.498,-31.1749,-35.3548,-37.7317,-39.3338,-40.4996,-31.1713,-29.9487,-25.4104,-22.4234,-20.4849,0.0242,0.096,-0.1164,-0.4061,-0.698,-19.3749,-23.5548,-25.9317,-27.5338,-28.6996,-19.3713,-18.1487,-13.6104,-10.6234,-8.6849
"POLYGON ((-77.200967539073 37.7834447936117,-77.2192372520169 37.7834124247335,-77.2192798178444 37.7979123216308,-77.2010065577821 37.7979446966723,-77.200967539073 37.7834447936117))",15199,145554,43,18,12,-78,"4050",29.28196,-27.2,AQAQ,21120,27878400,15168,145554,43,18,12,-22.2,4050,AQAQ,-13.9399,-13.869,-14.0886,-14.387,-14.6873,-33.4506,-37.7286,-40.1668,-41.8115,-43.0087,-33.4465,-32.1359,-27.4827,-24.4211,-22.4333,8.2601,8.331,8.1114,7.813,7.5127,-11.2506,-15.5286,-17.9668,-19.6115,-20.8087,-11.2465,-9.9359,-5.2827,-2.2211,-0.2333
"POLYGON ((-77.1826978109837 37.7834743478169,-77.200967539073 37.7834447936117,-77.2010065577821 37.7979446966723,-77.1827332825655 37.7979742565048,-77.1826978109837 37.7834743478169))",15203,145555,43,19,12,-90,"4051",35.419958,-36,AQAQ,21120,27878400,15172,145555,43,19,12,-36.4,4051,AQAQ,-17.2052,-17.1355,-17.3667,-17.6788,-17.9926,-36.9703,-41.4029,-43.9384,-45.6509,-46.8983,-36.9653,-35.4969,-30.6561,-27.4743,-25.4073,19.1948,19.2645,19.0333,18.7212,18.4074,-0.5703,-5.0029,-7.5384,-9.2509,-10.4983,-0.5653,0.9031,5.7439,8.9257,10.9927
"POLYGON ((-77.3105252635136 37.7687084484762,-77.3287913110001 37.7686592010244,-77.3288551345252 37.7831591035532,-77.3105855413668 37.7832083603834,-77.3105252635136 37.7687084484762))",15573,145644,44,12,12,-20,"4140",35.586,1.4,AQAQ,21120,27878400,15542,145644,44,12,12,2.6,4140,AQAQ,9.75376,9.84035,9.69412,9.48165,9.26388,-8.81386,-12.0575,-13.872,-15.089,-15.9732,-8.81201,-7.80695,-4.1652,-1.80749,-0.290879,7.15376,7.24035,7.09412,6.88165,6.66388,-11.41386,-14.6575,-16.472,-17.689,-18.5732,-11.41201,-10.40695,-6.7652,-4.40749,-2.890879
"POLYGON ((-77.2922591926344 37.7687548818171,-77.3105252635136 37.7687084484762,-77.3105855413668 37.7832083603834,-77.2923159248021 37.7832548025668,-77.2922591926344 37.7687548818171))",15576,145645,44,13,12,-23,"4141",16.1187,9,AQAQ,21120,27878400,15545,145645,44,13,12,5,4141,AQAQ,-2.20832,-2.11115,-2.2822,-2.5287,-2.78073,-22.293,-26.01,-28.0989,-29.502,-30.5221,-22.2906,-21.0782,-16.9024,-14.1967,-12.4542,-7.20832,-7.11115,-7.2822,-7.5287,-7.78073,-27.293,-31.01,-33.0989,-34.502,-35.5221,-27.2906,-26.0782,-21.9024,-19.1967,-17.4542
"POLYGON ((-77.2739930997386 37.7687985010419,-77.2922591926344 37.7687548818171,-77.2923159248021 37.7832548025668,-77.274046286208 37.7832984300981,-77.2739930997386 37.7687985010419))",15579,145646,44,14,12,-27,"4142",12.7324,10,AQAQ,21120,27878400,15548,145646,44,14,12,1.2,4142,AQAQ,-4.81058,-4.71542,-4.89463,-5.15058,-5.41168,-24.7355,-28.5664,-30.7239,-32.1741,-33.2285,-24.733,-23.5007,-19.2187,-16.4374,-14.644,-6.01058,-5.91542,-6.09463,-6.35058,-6.61168,-25.9355,-29.7664,-31.9239,-33.3741,-34.4285,-25.933,-24.7007,-20.4187,-17.6374,-15.844
"POLYGON ((-77.2557269862022 37.7688393061458,-77.2739930997386 37.7687985010419,-77.274046286208 37.7832984300981,-77.2557766269612 37.7833392429727,-77.2557269862022 37.7688393061458))",15582,145647,44,15,12,-43,"4143",17.4363,3.4,AQAQ,21120,27878400,15551,145647,44,15,12,10.2,4143,AQAQ,-7.27037,-7.17573,-7.36212,-7.62677,-7.89633,-27.2079,-31.1453,-33.3671,-34.8614,-35.9481,-27.2049,-25.9228,-21.5286,-18.6717,-16.828,-17.47037,-17.37573,-17.56212,-17.82677,-18.09633,-37.4079,-41.3453,-43.5671,-45.0614,-46.1481,-37.4049,-36.1228,-31.7286,-28.8717,-27.028
"POLYGON ((-77.2374608534012 37.7688772971242,-77.2557269862022 37.7688393061458,-77.2557766269612 37.7833392429727,-77.2375069484386 37.7833772411859,-77.2374608534012 37.7688772971242))",15585,145648,44,16,12,-57,"4144",13.26578,-8.6,AQAQ,21120,27878400,15554,145648,44,16,12,0.4,4144,AQAQ,-9.82886,-9.73514,-9.92951,-10.2037,-10.4826,-29.7875,-33.8387,-36.1299,-37.672,-38.7939,-29.7841,-28.433,-23.916,-20.9768,-19.0786,-10.22886,-10.13514,-10.32951,-10.6037,-10.8826,-30.1875,-34.2387,-36.5299,-38.072,-39.1939,-30.1841,-28.833,-24.316,-21.3768,-19.4786
"POLYGON ((-77.2191947027116 37.768912473973,-77.2374608534012 37.7688772971242,-77.2375069484386 37.7833772411859,-77.2192372520169 37.7834124247335,-77.2191947027116 37.768912473973))",15588,145649,44,17,12,-68,"4145",24.08335,-21,AQAQ,21120,27878400,15557,145649,44,17,12,-12.2,4145,AQAQ,-12.6914,-12.5973,-12.8003,-13.0853,-13.3748,-32.8319,-37.0119,-39.3825,-40.9794,-42.1417,-32.8276,-31.3564,-26.6837,-23.6448,-21.6811,-0.4914,-0.3973,-0.6003,-0.8853,-1.1748,-20.6319,-24.8119,-27.1825,-28.7794,-29.9417,-20.6276,-19.1564,-14.4837,-11.4448,-9.4811
"POLYGON ((-77.2009285355093 37.7689448366882,-77.2191947027116 37.768912473973,-77.2192372520169 37.7834124247335,-77.200967539073 37.7834447936117,-77.2009285355093 37.7689448366882))",15592,145650,44,18,12,-79,"4146",30.01592,-29,AQAQ,21120,27878400,15561,145650,44,18,12,-24.4,4146,AQAQ,-15.1532,-15.059,-15.2699,-15.5646,-15.8636,-35.4292,-39.7216,-42.1621,-43.8076,-45.0058,-35.4244,-33.838,-29.0279,-25.9012,-23.8798,9.2468,9.341,9.1301,8.8354,8.5364,-11.0292,-15.3216,-17.7621,-19.4076,-20.6058,-11.0244,-9.438,-4.6279,-1.5012,0.5202
"POLYGON ((-77.1826623531705 37.7689743852663,-77.2009285355093 37.7689448366882,-77.200967539073 37.7834447936117,-77.1826978109837 37.7834743478169,-77.1826623531705 37.7689743852663))",15596,145651,44,19,12,-91,"4147",36.29904,-38,AQAQ,21120,27878400,15565,145651,44,19,12,-40.6,4147,AQAQ,-18.6073,-18.5124,-18.7348,-19.0437,-19.3567,-39.1442,-43.601,-46.1446,-47.8618,-49.113,-39.1383,-37.3582,-32.3368,-29.0775,-26.9694,21.9927,22.0876,21.8652,21.5563,21.2433,1.4558,-3.001,-5.5446,-7.2618,-8.513,1.4617,3.2418,8.2632,11.5225,13.6306
"POLYGON ((-77.3652524429871 37.7540523287116,-77.3835148677898 37.7539946499466,-77.3835892993445 37.7684945740596,-77.3653233302915 37.7685522638102,-77.3652524429871 37.7540523287116))",15957,145737,45,9,12,-3,"4233",43.6313,19.6,AQAQ,21120,27878400,15926,145737,45,9,12,22,4233,AQAQ,38.6955,38.772,38.678,38.5331,38.3819,21.8244,19.4904,18.2052,17.3469,16.7241,21.826,22.6839,25.4105,27.1415,28.2453,16.6955,16.772,16.678,16.5331,16.3819,-0.1756,-2.5096,-3.7948,-4.6531,-5.2759,-0.174,0.6839,3.4105,5.1415,6.2453
