WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.3829204536074 37.6379934632514,-77.4011545450999 37.6379330630851,-77.4012322793426 37.6524333656047,-77.3829946545952 37.6524937772878,-77.3829204536074 37.6379934632514))",19092,236552,53,8,19,-21,"5000",50.9154,21,POAQ,21120,27878400,19056,236552,53,8,19,20.8,5000,POAQ,41.812,41.961,41.9082,41.7916,41.6612,21.9328,19.8053,18.6538,17.886,17.3262,21.937,23.9536,27.0214,28.8205,29.9369,21.012,21.161,21.1082,20.9916,20.8612,1.1328,-0.9947,-2.1462,-2.914,-3.4738,1.137,3.1536,6.2214,8.0205,9.1369
"POLYGON ((-77.3646863333694 37.6380510541523,-77.3829204536074 37.6379934632514,-77.3829946545952 37.6524937772878,-77.3647570010856 37.6525513791698,-77.3646863333694 37.6380510541523))",19095,236553,53,9,19,-39,"5001",46.9583,4.4,POAQ,21120,27878400,19059,236553,53,9,19,2.2,5001,POAQ,18.4278,18.6249,18.5589,18.4124,18.2487,-7.00648,-9.64482,-11.0835,-12.0449,-12.7461,-7.00008,-4.36651,-0.513216,1.74129,3.1407,16.2278,16.4249,16.3589,16.2124,16.0487,-9.20648,-11.84482,-13.2835,-14.2449,-14.9461,-9.20008,-6.56651,-2.713216,-0.45871,0.9407
"POLYGON ((-77.3464521857547 37.6381058357815,-77.3646863333694 37.6380510541523,-77.3647570010856 37.6525513791698,-77.3465193201833 37.6526061712443,-77.3464521857547 37.6381058357815))",19098,236554,53,10,19,-50,"5002",43.7986,-7.8,POAQ,21120,27878400,19062,236554,53,10,19,-5.6,5002,POAQ,2.541,2.77281,2.69666,2.52776,2.33889,-26.0251,-29.0436,-30.6971,-31.8034,-32.611,-26.0161,-22.8689,-18.4208,-15.8228,-14.2101,8.141,8.37281,8.29666,8.12776,7.93889,-20.4251,-23.4436,-25.0971,-26.2034,-27.011,-20.4161,-17.2689,-12.8208,-10.2228,-8.6101
"POLYGON ((-77.3282180121319 37.6381578081328,-77.3464521857547 37.6381058357815,-77.3465193201833 37.6526061712443,-77.3282816132579 37.6526581535054,-77.3282180121319 37.6381578081328))",19101,236555,53,11,19,-52,"5003",32.4194,-6.8,POAQ,21120,27878400,19065,236555,53,11,19,-6.6,5003,POAQ,-7.10425,-6.8485,-6.93241,-7.11821,-7.32543,-36.8495,-40.1423,-41.9522,-43.1646,-44.0499,-36.8386,-33.2744,-28.3912,-25.5425,-23.7737,-0.50425,-0.2485,-0.33241,-0.51821,-0.72543,-30.2495,-33.5423,-35.3522,-36.5646,-37.4499,-30.2386,-26.6744,-21.7912,-18.9425,-17.1737
"POLYGON ((-77.3099838138699 37.6382069712005,-77.3282180121319 37.6381578081328,-77.3282816132579 37.6526581535054,-77.310043881679 37.6527073259472,-77.3099838138699 37.6382069712005))",19104,236556,53,12,19,-59,"5004",32.4663,-14,POAQ,21120,27878400,19068,236556,53,12,19,-13.6,5004,POAQ,-13.7948,-13.52,-13.6103,-13.81,-14.0326,-43.9177,-47.4314,-49.369,-50.6687,-51.6183,-43.9042,-39.9201,-34.6685,-31.61,-29.7108,-0.1948,0.08,-0.0103,-0.21,-0.4326,-30.3177,-33.8314,-35.769,-37.0687,-38.0183,-30.3042,-26.3201,-21.0685,-18.01,-16.1108
"POLYGON ((-77.2917495923375 37.6382533249792,-77.3099838138699 37.6382069712005,-77.310043881679 37.6527073259472,-77.2918061268161 37.6527536885644,-77.2917495923375 37.6382533249792))",19107,236557,53,13,19,-66,"5005",28.4598,-16.2,POAQ,21120,27878400,19071,236557,53,13,19,-19.6,5005,POAQ,-18.9034,-18.6114,-18.7079,-18.9206,-19.1576,-48.8736,-52.5871,-54.6418,-56.0218,-57.0307,-48.8572,-44.442,-38.8476,-35.5951,-33.5749,0.6966,0.9886,0.8921,0.6794,0.4424,-29.2736,-32.9871,-35.0418,-36.4218,-37.4307,-29.2572,-24.842,-19.2476,-15.9951,-13.9749
"POLYGON ((-77.2735153489034 37.6382968694637,-77.2917495923375 37.6382533249792,-77.2918061268161 37.6527536885644,-77.2735683500387 37.6527972413517,-77.2735153489034 37.6382968694637))",19110,236558,53,14,19,-74,"5006",30.74609,-24.4,POAQ,21120,27878400,19074,236558,53,14,19,-24.8,5006,POAQ,-23.5464,-23.2384,-23.341,-23.5662,-23.8171,-53.4247,-57.3256,-59.4913,-60.9477,-62.0133,-53.4045,-48.5475,-42.625,-39.187,-37.0514,1.2536,1.5616,1.459,1.2338,0.9829,-28.6247,-32.5256,-34.6913,-36.1477,-37.2133,-28.6045,-23.7475,-17.825,-14.387,-12.2514
"POLYGON ((-77.2552810849365 37.6383376046492,-77.2735153489034 37.6382968694637,-77.2735683500387 37.6527972413517,-77.2553305527167 37.6528379843043,-77.2552810849365 37.6383376046492))",19113,236559,53,15,19,-84,"5007",36.25172,-35.2,POAQ,21120,27878400,19077,236559,53,15,19,-36.2,5007,POAQ,-27.4041,-27.0814,-27.1898,-27.4267,-27.6905,-57.0191,-61.0914,-63.3597,-64.8871,-66.0053,-56.9941,-51.6868,-45.4544,-41.8426,-39.5986,8.7959,9.1186,9.0102,8.7733,8.5095,-20.8191,-24.8914,-27.1597,-28.6871,-29.8053,-20.7941,-15.4868,-9.2544,-5.6426,-3.3986
"POLYGON ((-77.2370468018055 37.6383755305311,-77.2552810849365 37.6383376046492,-77.2553305527167 37.6528379843043,-77.2370927362194 37.6528759174177,-77.2370468018055 37.6383755305311))",19116,236560,53,16,19,-95,"5008",42.21082,-46,POAQ,21120,27878400,19080,236560,53,16,19,-45.8,5008,POAQ,-30.9531,-30.6157,-30.7297,-30.978,-31.2544,-60.431,-64.6659,-67.0329,-68.6289,-69.7983,-60.4,-54.5958,-48.053,-44.2691,-41.9182,14.8469,15.1843,15.0703,14.822,14.5456,-14.631,-18.8659,-21.2329,-22.8289,-23.9983,-14.6,-8.7958,-2.253,1.5309,3.8818
"POLYGON ((-77.2188125008793 37.6384106471054,-77.2370468018055 37.6383755305311,-77.2370927362194 37.6528759174177,-77.2188549019166 37.6529110406878,-77.2188125008793 37.6384106471054))",19120,236561,53,17,19,-104,"5009",45.50357,-53.4,POAQ,21120,27878400,19084,236561,53,17,19,-51.8,5009,POAQ,-33.7736,-33.4229,-33.5422,-33.8011,-34.0892,-62.8236,-67.2056,-69.663,-71.3222,-72.5388,-62.7858,-56.4962,-49.6662,-45.7237,-43.2739,18.0264,18.3771,18.2578,17.9989,17.7108,-11.0236,-15.4056,-17.863,-19.5222,-20.7388,-10.9858,-4.6962,2.1338,6.0763,8.5261
"POLYGON ((-77.2005781835268 37.638442954368,-77.2188125008793 37.6384106471054,-77.2188549019166 37.6529110406878,-77.2006170511778 37.6529433541106,-77.2005781835268 37.638442954368))",19124,236562,53,18,19,-114,"5010",50.7554,-62.4,POAQ,21120,27878400,19088,236562,53,18,19,-61.8,5010,POAQ,-36.2775,-35.9144,-36.0389,-36.3079,-36.6072,-64.8783,-69.3973,-71.94,-73.659,-74.9203,-64.8325,-58.0448,-50.9387,-46.8443,-44.3001,25.5225,25.8856,25.7611,25.4921,25.1928,-3.0783,-7.5973,-10.14,-11.859,-13.1203,-3.0325,3.7552,10.8613,14.9557,17.4999
"POLYGON ((-77.1823438511167 37.6384724523154,-77.2005781835268 37.638442954368,-77.2006170511778 37.6529433541106,-77.1823791853728 37.6529728576825,-77.1823438511167 37.6384724523154))",19128,236563,53,19,19,-125,"5011",56.6381,-71.6,POAQ,21120,27878400,19092,236563,53,19,19,-69.8,5011,POAQ,-38.7018,-38.3268,-38.4562,-38.735,-39.0453,-66.9622,-71.6101,-74.2341,-76.0105,-77.3152,-66.9065,-59.5855,-52.2059,-47.9628,-45.3262,31.0982,31.4732,31.3438,31.065,30.7547,2.8378,-1.8101,-4.4341,-6.2105,-7.5152,2.8935,10.2145,17.5941,21.8372,24.4738
"POLYGON ((-77.36461569303 37.623550684587,-77.3828462813651 37.6234931046666,-77.3829204536074 37.6379934632514,-77.3646863333694 37.6380510541523,-77.36461569303 37.623550684587))",19487,236649,54,9,19,-28,"5097",37.4643,14.6,POAQ,21120,27878400,19451,236649,54,9,19,14,5097,POAQ,22.8033,23.0075,22.9507,22.8141,22.659,0.507271,-2.01579,-3.38748,-4.30325,-4.97152,0.514201,3.21588,7.00051,9.19401,10.5505,8.8033,9.0075,8.9507,8.8141,8.659,-13.492729,-16.01579,-17.38748,-18.30325,-18.97152,-13.485799,-10.78412,-6.99949,-4.80599,-3.4495
"POLYGON ((-77.346385077334 37.6236054557713,-77.36461569303 37.623550684587,-77.3646863333694 37.6380510541523,-77.3464521857547 37.6381058357815,-77.346385077334 37.6236054557713))",19490,236650,54,10,19,-39,"5098",32.7335,3.2,POAQ,21120,27878400,19454,236650,54,10,19,1.2,5098,POAQ,6.94047,7.17939,7.11379,6.95653,6.77755,-18.8977,-21.7827,-23.3572,-24.4103,-25.179,-18.8877,-15.6617,-11.2961,-8.77014,-7.20784,5.74047,5.97939,5.91379,5.75653,5.57755,-20.0977,-22.9827,-24.5572,-25.6103,-26.379,-20.0877,-16.8617,-12.4961,-9.97014,-8.40784
"POLYGON ((-77.3281544356451 37.6236574182133,-77.346385077334 37.6236054557713,-77.3464521857547 37.6381058357815,-77.3282180121319 37.6381578081328,-77.3281544356451 37.6236574182133))",19493,236651,54,11,19,-44,"5099",26.463,-0.6,POAQ,21120,27878400,19457,236651,54,11,19,1.8,5099,POAQ,-4.73268,-4.46665,-4.54037,-4.71668,-4.91561,-32.713,-35.9043,-37.6531,-38.8242,-39.6797,-32.7018,-28.9942,-24.1377,-21.3302,-19.5929,-6.53268,-6.26665,-6.34037,-6.51668,-6.71561,-34.513,-37.7043,-39.4531,-40.6242,-41.4797,-34.5018,-30.7942,-25.9377,-23.1302,-21.3929
"POLYGON ((-77.3099237693313 37.6237065719074,-77.3281544356451 37.6236574182133,-77.3282180121319 37.6381578081328,-77.3099838138699 37.6382069712005,-77.3099237693313 37.6237065719074))",19496,236652,54,12,19,-51,"5100",23.1257,-5.2,POAQ,21120,27878400,19460,236652,54,12,19,-5.6,5100,POAQ,-12.6979,-12.4114,-12.491,-12.6809,-12.895,-41.908,-45.3217,-47.1982,-48.4562,-49.3757,-41.8943,-37.7637,-32.5322,-29.5121,-27.6429,-7.0979,-6.8114,-6.891,-7.0809,-7.295,-36.308,-39.7217,-41.5982,-42.8562,-43.7757,-36.2943,-32.1637,-26.9322,-23.9121,-22.0429
"POLYGON ((-77.2916930797605 37.6237529168481,-77.3099237693313 37.6237065719074,-77.3099838138699 37.6382069712005,-77.2917495923375 37.6382533249792,-77.2916930797605 37.6237529168481))",19499,236653,54,13,19,-59,"5101",21.6588,-9.4,POAQ,21120,27878400,19463,236653,54,13,19,-10.6,5101,POAQ,-17.9317,-17.6253,-17.7114,-17.9154,-18.1453,-46.8216,-50.4544,-52.4593,-53.8055,-54.7902,-46.8039,-42.1641,-36.5457,-33.3082,-31.304,-7.3317,-7.0253,-7.1114,-7.3154,-7.5453,-36.2216,-39.8544,-41.8593,-43.2055,-44.1902,-36.2039,-31.5641,-25.9457,-22.7082,-20.704
"POLYGON ((-77.2734623683009 37.6237964530302,-77.2916930797605 37.6237529168481,-77.2917495923375 37.6382533249792,-77.2735153489034 37.6382968694637,-77.2734623683009 37.6237964530302))",19502,236654,54,14,19,-79,"5102",33.74512,-27.6,POAQ,21120,27878400,19466,236654,54,14,19,-34.4,5102,POAQ,-23.214,-22.8894,-22.9814,-23.1984,-23.4428,-52.3422,-56.1735,-58.2957,-59.7226,-60.7672,-52.3201,-47.1767,-41.1993,-37.7609,-35.632,11.186,11.5106,11.4186,11.2016,10.9572,-17.9422,-21.7735,-23.8957,-25.3226,-26.3672,-17.9201,-12.7767,-6.7993,-3.3609,-1.232
"POLYGON ((-77.2552316363203 37.623837180449,-77.2734623683009 37.6237964530302,-77.2735153489034 37.6382968694637,-77.2552810849365 37.6383376046492,-77.2552316363203 37.623837180449))",19505,236655,54,15,19,-90,"5103",41.971154,-41.4,POAQ,21120,27878400,19469,236655,54,15,19,-39.8,5103,POAQ,-27.6523,-27.3106,-27.4082,-27.6373,-27.8952,-56.8051,-60.8173,-63.0474,-64.5491,-65.6492,-56.7775,-51.1224,-44.806,-41.1793,-38.9335,12.1477,12.4894,12.3918,12.1627,11.9048,-17.0051,-21.0173,-23.2474,-24.7491,-25.8492,-16.9775,-11.3224,-5.006,-1.3793,0.8665
"POLYGON ((-77.2370008851868 37.6238750990998,-77.2552316363203 37.623837180449,-77.2552810849365 37.6383376046492,-77.2370468018055 37.6383755305311,-77.2370008851868 37.6238750990998))",19508,236656,54,16,19,-98,"5104",42.75395,-47,POAQ,21120,27878400,19472,236656,54,16,19,-45.4,5104,POAQ,-31.3005,-30.9431,-31.0458,-31.2859,-31.5563,-60.3207,-64.4957,-66.8242,-68.3942,-69.5453,-60.2868,-54.1157,-47.482,-43.6805,-41.3262,14.0995,14.4569,14.3542,14.1141,13.8437,-14.9207,-19.0957,-21.4242,-22.9942,-24.1453,-14.8868,-8.7157,-2.082,1.7195,4.0738
"POLYGON ((-77.3645450800514 37.6090502714049,-77.3827721378517 37.6089927024644,-77.3828462813651 37.6234931046666,-77.36461569303 37.623550684587,-77.3645450800514 37.6090502714049))",19876,236745,55,9,19,-16,"5193",31.0896,22,POAQ,21120,27878400,19840,236745,55,9,19,19.8,5193,POAQ,26.4746,26.6893,26.6428,26.5156,26.3697,7.36075,4.95009,3.6442,2.77242,2.13692,7.36796,10.147,13.8796,16.0179,17.3356,6.6746,6.8893,6.8428,6.7156,6.5697,-12.43925,-14.84991,-16.1558,-17.02758,-17.66308,-12.43204,-9.653,-5.9204,-3.7821,-2.4644
"POLYGON ((-77.3463179949062 37.6091050321448,-77.3645450800514 37.6090502714049,-77.36461569303 37.623550684587,-77.346385077334 37.6236054557713,-77.3463179949062 37.6091050321448))",19878,236746,55,10,19,-26,"5194",27.6397,9.8,POAQ,21120,27878400,19842,236746,55,10,19,-2.2,5194,POAQ,8.62793,8.87804,8.82108,8.6699,8.49774,-15.4011,-18.214,-19.7462,-20.7704,-21.5187,-15.392,-11.9971,-7.62322,-5.1159,-3.57019,10.82793,11.07804,11.02108,10.8699,10.69774,-13.2011,-16.014,-17.5462,-18.5704,-19.3187,-13.192,-9.7971,-5.42322,-2.9159,-1.37019
"POLYGON ((-77.3280908837832 37.6091569846781,-77.3463179949062 37.6091050321448,-77.346385077334 37.6236054557713,-77.3281544356451 37.6236574182133,-77.3280908837832 37.6091569846781))",19881,236747,55,11,19,-35,"5195",20.56,4.2,POAQ,21120,27878400,19845,236747,55,11,19,3.6,5195,POAQ,-5.0269,-4.75038,-4.81461,-4.98256,-5.17391,-33.2443,-36.3432,-38.0373,-39.1715,-40.0005,-33.2328,-29.3528,-24.5081,-21.7328,-20.0211,-8.6269,-8.35038,-8.41461,-8.58256,-8.77391,-36.8443,-39.9432,-41.6373,-42.7715,-43.6005,-36.8328,-32.9528,-28.1081,-25.3328,-23.6211
"POLYGON ((-77.3098637480496 37.609206128999,-77.3280908837832 37.6091569846781,-77.3281544356451 37.6236574182133,-77.3099237693313 37.6237065719074,-77.3098637480496 37.609206128999))",19884,236748,55,12,19,-44,"5196",17.1502,0.8,POAQ,21120,27878400,19848,236748,55,12,19,1.8,5196,POAQ,-10.4757,-10.1776,-10.2475,-10.429,-10.6359,-37.7577,-41.0841,-42.9082,-44.131,-45.0251,-37.7433,-33.4148,-28.1804,-25.1855,-23.3378,-12.2757,-11.9776,-12.0475,-12.229,-12.4359,-39.5577,-42.8841,-44.7082,-45.931,-46.8251,-39.5433,-35.2148,-29.9804,-26.9855,-25.1378
"POLYGON ((-77.2916365890725 37.6092524651021,-77.3098637480496 37.609206128999,-77.3099237693313 37.6237065719074,-77.2916930797605 37.6237529168481,-77.2916365890725 37.6092524651021))",19887,236749,55,13,19,-61,"5197",24.5964,-12.4,POAQ,21120,27878400,19851,236749,55,13,19,-13.6,5197,POAQ,-16.7661,-16.4458,-16.5219,-16.7176,-16.9407,-44.3284,-47.882,-49.8388,-51.1525,-52.114,-44.3095,-39.4231,-33.7765,-30.5517,-28.5618,-3.1661,-2.8458,-2.9219,-3.1176,-3.3407,-30.7284,-34.282,-36.2388,-37.5525,-38.514,-30.7095,-25.8231,-20.1765,-16.9517,-14.9618
"POLYGON ((-77.2734094082193 37.6092959929823,-77.2916365890725 37.6092524651021,-77.2916930797605 37.6237529168481,-77.2734623683009 37.6237964530302,-77.2734094082193 37.6092959929823))",19890,236750,55,14,19,-84,"5198",38.80959,-32.8,POAQ,21120,27878400,19854,236750,55,14,19,-42.8,5198,POAQ,-22.6156,-22.275,-22.3565,-22.5653,-22.8031,-50.7085,-54.4666,-56.5437,-57.9404,-58.9633,-50.6844,-45.2451,-39.2163,-35.7797,-33.6588,20.1844,20.525,20.4435,20.2347,19.9969,-7.9085,-11.6666,-13.7437,-15.1404,-16.1633,-7.8844,-2.4451,3.5837,7.0203,9.1412
"POLYGON ((-77.255182206857 37.6093367126347,-77.2734094082193 37.6092959929823,-77.2734623683009 37.6237964530302,-77.2552316363203 37.623837180449,-77.255182206857 37.6093367126347))",19893,236751,55,15,19,-95,"5199",43.270561,-43,POAQ,21120,27878400,19857,236751,55,15,19,-43.8,5199,POAQ,-27.5731,-27.2137,-27.3003,-27.5211,-27.7726,-56.0108,-59.9541,-62.1413,-63.6141,-64.6937,-55.9807,-49.9883,-43.6024,-39.969,-37.7263,16.2269,16.5863,16.4997,16.2789,16.0274,-12.2108,-16.1541,-18.3413,-19.8141,-20.8937,-12.1807,-6.1883,0.1976,3.831,6.0737
"POLYGON ((-77.236954986353 37.6093746240548,-77.255182206857 37.6093367126347,-77.2552316363203 37.623837180449,-77.2370008851868 37.6238750990998,-77.236954986353 37.6093746240548))",19896,236752,55,16,19,-99,"5200",46.25052,-50.8,POAQ,21120,27878400,19860,236752,55,16,19,-54.4,5200,POAQ,-31.3455,-30.9693,-31.0604,-31.292,-31.5558,-59.7377,-63.8432,-66.1279,-67.6684,-68.7984,-59.7009,-53.1756,-46.467,-42.6567,-40.3046,23.0545,23.4307,23.3396,23.108,22.8442,-5.3377,-9.4432,-11.7279,-13.2684,-14.3984,-5.3009,1.2244,7.933,11.7433,14.0954
"POLYGON ((-77.2187277480745 37.6094097272384,-77.236954986353 37.6093746240548,-77.2370008851868 37.6238750990998,-77.2187701162685 37.6239102089786,-77.2187277480745 37.6094097272384))",19900,236753,55,17,19,-107,"5201",48.42253,-57,POAQ,21120,27878400,19864,236753,55,17,19,-54.6,5201,POAQ,-34.3699,-33.9778,-34.0734,-34.3155,-34.5911,-62.4134,-66.6708,-69.048,-70.6531,-71.8315,-62.3683,-55.2875,-48.2661,-44.2854,-41.8278,20.2301,20.6222,20.5266,20.2845,20.0089,-7.8134,-12.0708,-14.448,-16.0531,-17.2315,-7.7683,-0.6875,6.3339,10.3146,12.7722
"POLYGON ((-77.2005004933886 37.6094420221816,-77.2187277480745 37.6094097272384,-77.2187701162685 37.6239102089786,-77.2005393309333 37.6239425100814,-77.2005004933886 37.6094420221816))",19904,236754,55,18,19,-116,"5202",54.5203,-66.8,POAQ,21120,27878400,19868,236754,55,18,19,-64.6,5202,POAQ,-37.0497,-36.6427,-36.7427,-36.9948,-37.2818,-64.7233,-69.1228,-71.5878,-73.2543,-74.4789,-64.6683,-57.0161,-49.6926,-45.548,-42.989,27.5503,27.9573,27.8573,27.6052,27.3182,-0.1233,-4.5228,-6.9878,-8.6543,-9.8789,-0.0683,7.5839,14.9074,19.052,21.611
"POLYGON ((-77.3644744944178 37.5945498155368,-77.3826980230504 37.5944922575757,-77.3827721378517 37.6089927024644,-77.3645450800514 37.6090502714049,-77.3644744944178 37.5945498155368))",20262,236841,56,9,19,-24,"5289",41.965,12.8,POAQ,21120,27878400,20226,236841,56,9,19,13,5289,POAQ,28.4351,28.6562,28.6153,28.4935,28.3525,10.4151,8.07923,6.81318,5.9679,5.3507,10.424,13.3555,17.0707,19.1822,20.4797,15.4351,15.6562,15.6153,15.4935,15.3525,-2.5849,-4.92077,-6.18682,-7.0321,-7.6493,-2.576,0.3555,4.0707,6.1822,7.4797
"POLYGON ((-77.3462509384562 37.5946045658328,-77.3644744944178 37.5945498155368,-77.3645450800514 37.6090502714049,-77.3463179949062 37.6091050321448,-77.3462509384562 37.5946045658328))",20265,236842,56,10,19,-20,"5290",26.5862,13.4,POAQ,21120,27878400,20229,236842,56,10,19,6.4,5290,POAQ,12.4565,12.7118,12.6633,12.5213,12.3577,-9.18541,-11.8811,-13.3459,-14.325,-15.0406,-9.17674,-5.69123,-1.39149,1.05247,2.55433,6.0565,6.3118,6.2633,6.1213,5.9577,-15.58541,-18.2811,-19.7459,-20.725,-21.4406,-15.57674,-12.09123,-7.79149,-5.34753,-3.84567
"POLYGON ((-77.3280273565319 37.5946565084579,-77.3462509384562 37.5946045658328,-77.3463179949062 37.6091050321448,-77.3280908837832 37.6091569846781,-77.3280273565319 37.5946565084579))",20268,236843,56,11,19,-33,"5291",22.1264,6.6,POAQ,21120,27878400,20232,236843,56,11,19,0.8,5291,POAQ,0.549284,0.832855,0.777535,0.618689,0.435565,-23.5278,-26.5171,-28.1476,-29.2391,-30.0372,-23.5161,-19.5002,-14.7049,-11.9812,-10.3065,-0.250716,0.032855,-0.022465,-0.181311,-0.364435,-24.3278,-27.3171,-28.9476,-30.0391,-30.8372,-24.3161,-20.3002,-15.5049,-12.7812,-11.1065
"POLYGON ((-77.3098037500113 37.5947056434061,-77.3280273565319 37.5946565084579,-77.3280908837832 37.6091569846781,-77.3098637480496 37.609206128999,-77.3098037500113 37.5947056434061))",20271,236844,56,12,19,-45,"5292",18.9125,1,POAQ,21120,27878400,20235,236844,56,12,19,2.8,5292,POAQ,-7.95021,-7.6418,-7.70262,-7.8758,-8.07547,-33.0789,-36.3137,-38.0839,-39.2706,-40.1389,-33.0637,-28.5309,-23.3027,-20.3371,-18.5132,-10.75021,-10.4418,-10.50262,-10.6758,-10.87547,-35.8789,-39.1137,-40.8839,-42.0706,-42.9389,-35.8637,-31.3309,-26.1027,-23.1371,-21.3132
"POLYGON ((-77.2915801202607 37.5947519706721,-77.3098037500113 37.5947056434061,-77.3098637480496 37.609206128999,-77.2916365890725 37.6092524651021,-77.2915801202607 37.5947519706721))",20274,236845,56,13,19,-63,"5293",26.9633,-14.4,POAQ,21120,27878400,20238,236845,56,13,19,-14,5293,POAQ,-15.3906,-15.058,-15.1241,-15.3114,-15.5272,-41.447,-44.9133,-46.8177,-48.0963,-49.0327,-41.4269,-36.3054,-30.6466,-27.443,-25.4722,-1.3906,-1.058,-1.1241,-1.3114,-1.5272,-27.447,-30.9133,-32.8177,-34.0963,-35.0327,-27.4269,-22.3054,-16.6466,-13.443,-11.4722
"POLYGON ((-77.2733564686467 37.5947954902507,-77.2915801202607 37.5947519706721,-77.2916365890725 37.6092524651021,-77.2734094082193 37.6092959929823,-77.2733564686467 37.5947954902507))",20277,236846,56,14,19,-82,"5294",36.76092,-30.6,POAQ,21120,27878400,20241,236846,56,14,19,-33.6,5294,POAQ,-21.6781,-21.3231,-21.3942,-21.5943,-21.8249,-48.4598,-52.1342,-54.1605,-55.523,-56.5216,-48.4341,-42.7199,-36.6604,-33.2367,-31.1304,11.9219,12.2769,12.2058,12.0057,11.7751,-14.8598,-18.5342,-20.5605,-21.923,-22.9216,-14.8341,-9.1199,-3.0604,0.3633,2.4696
"POLYGON ((-77.2551327965355 37.5948362021372,-77.2733564686467 37.5947954902507,-77.2734094082193 37.6092959929823,-77.255182206857 37.6093367126347,-77.2551327965355 37.5948362021372))",20280,236847,56,15,19,-99,"5295",47.755804,-47.4,POAQ,21120,27878400,20244,236847,56,15,19,-41.8,5295,POAQ,-26.9966,-26.6205,-26.6963,-26.9086,-27.1533,-54.2533,-58.1206,-60.2611,-61.7025,-62.7599,-54.2207,-47.8992,-41.457,-37.824,-35.5886,14.8034,15.1795,15.1037,14.8914,14.6467,-12.4533,-16.3206,-18.4611,-19.9025,-20.9599,-12.4207,-6.0992,0.343,3.976,6.2114
"POLYGON ((-77.2369091052937 37.5948741063269,-77.2551327965355 37.5948362021372,-77.255182206857 37.6093367126347,-77.236954986353 37.6093746240548,-77.2369091052937 37.5948741063269))",20283,236848,56,16,19,-99,"5296",42.30181,-46.8,POAQ,21120,27878400,20247,236848,56,16,19,-49.2,5296,POAQ,-31.0375,-30.643,-30.7229,-30.9461,-31.2033,-58.4139,-62.4482,-64.6886,-66.1994,-67.3085,-58.3738,-51.476,-44.693,-40.8744,-38.5247,18.1625,18.557,18.4771,18.2539,17.9967,-9.2139,-13.2482,-15.4886,-16.9994,-18.1085,-9.1738,-2.276,4.507,8.3256,10.6753
"POLYGON ((-77.2186853962878 37.5949092028157,-77.2369091052937 37.5948741063269,-77.236954986353 37.6093746240548,-77.2187277480745 37.6094097272384,-77.2186853962878 37.5949092028157))",20287,236849,56,17,19,-108,"5297",48.11343,-56.8,POAQ,21120,27878400,20251,236849,56,17,19,-60.4,5297,POAQ,-34.3074,-33.896,-33.9798,-34.2131,-34.482,-61.5946,-65.7805,-68.1129,-69.6878,-70.8449,-61.5456,-54.0695,-46.9665,-42.9746,-40.518,26.0926,26.504,26.4202,26.1869,25.918,-1.1946,-5.3805,-7.7129,-9.2878,-10.4449,-1.1456,6.3305,13.4335,17.4254,19.882
"POLYGON ((-77.200461670884 37.5949414915997,-77.2186853962878 37.5949092028157,-77.2187277480745 37.6094097272384,-77.2005004933886 37.6094420221816,-77.200461670884 37.5949414915997))",20291,236850,56,18,19,-118,"5298",51.9603,-64.4,POAQ,21120,27878400,20255,236850,56,18,19,-63.8,5298,POAQ,-37.18,-36.7525,-36.8402,-37.0833,-37.3634,-64.3128,-68.6412,-71.0612,-72.6974,-73.9007,-64.253,-56.1769,-48.763,-44.6035,-42.0435,26.62,27.0475,26.9598,26.7167,26.4366,-0.5128,-4.8412,-7.2612,-8.8974,-10.1007,-0.453,7.6231,15.037,19.1965,21.7565
"POLYGON ((-77.3461839079689 37.5801040577662,-77.3644039361133 37.5800493179134,-77.3644744944178 37.5945498155368,-77.3462509384562 37.5946045658328,-77.3461839079689 37.5801040577662))",20652,236938,57,10,19,-17,"5386",40.1238,3,POAQ,21120,27878400,20616,236938,57,10,19,2.4,5386,POAQ,17.1744,17.4297,17.3888,17.2568,17.1027,-1.73185,-4.29088,-5.6776,-6.60442,-7.28192,-1.72369,1.76349,5.93331,8.28641,9.7285,14.7744,15.0297,14.9888,14.8568,14.7027,-4.13185,-6.69088,-8.0776,-9.00442,-9.68192,-4.12369,-0.63651,3.53331,5.88641,7.3285
