WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.0546502776056 37.5660974786668,-77.0728670304378 37.5660876553727,-77.0728811368391 37.5805882966422,-77.0546608574093 37.5805981218108,-77.0546502776056 37.5660974786668))",21096,82682,58,26,7,-10,"5498",-12.41714,17.4,PPAQ,21120,27878400,21059,82682,58,26,7,12.4,5498,PPAQ,6.19642,6.28003,6.28688,6.27015,6.24635,4.55038,4.09937,3.85553,3.69377,3.57592,4.55172,5.2052,6.03274,6.49842,6.77909,-6.20358,-6.11997,-6.11312,-6.12985,-6.15365,-7.84962,-8.30063,-8.54447,-8.70623,-8.82408,-7.84828,-7.1948,-6.36726,-5.90158,-5.62091
"POLYGON ((-77.200345293523 37.5514396530675,-77.2185584392761 37.5514073827593,-77.2186007418981 37.5659080296457,-77.2003840709599 37.5659403061122,-77.200345293523 37.5514396530675))",21447,82770,59,18,7,38,"5586",-4.0089,63.2,PPAQ,21120,27878400,21410,82770,59,18,7,80.8,5586,PPAQ,79.6728,79.7017,79.7012,79.6918,79.6798,78.4388,78.2219,78.1077,78.0319,77.9766,78.439,78.7443,79.1273,79.337,79.4633,-1.1272,-1.0983,-1.0988,-1.1082,-1.1202,-2.3612,-2.5781,-2.6923,-2.7681,-2.8234,-2.361,-2.0557,-1.6727,-1.463,-1.3367
"POLYGON ((-77.1821321327648 37.551469117274,-77.200345293523 37.5514396530675,-77.2003840709599 37.5659403061122,-77.1821673850078 37.5659697759414,-77.1821321327648 37.551469117274))",21451,82771,59,19,7,32,"5587",-4.7916,54.4,PPAQ,21120,27878400,21414,82771,59,19,7,64.2,5587,PPAQ,50.4357,50.5039,50.5037,50.4824,50.4553,47.722,47.2298,46.97,46.7975,46.6715,47.7227,48.4627,49.3489,49.8322,50.1231,-13.7643,-13.6961,-13.6963,-13.7176,-13.7447,-16.478,-16.9702,-17.23,-17.4025,-17.5285,-16.4773,-15.7373,-14.8511,-14.3678,-14.0769
"POLYGON ((-77.1639189583655 37.5514957753754,-77.1821321327648 37.551469117274,-77.1821673850078 37.5659697759414,-77.1639506854068 37.5659964391301,-77.1639189583655 37.5514957753754))",21454,82772,59,20,7,27,"5588",-0.5806,47.8,PPAQ,21120,27878400,21417,82772,59,20,7,48.6,5588,PPAQ,45.8946,45.9638,45.9645,45.9441,45.9178,43.292,42.8114,42.5579,42.3898,42.267,43.2928,44.0203,44.8936,45.3691,45.6548,-2.7054,-2.6362,-2.6355,-2.6559,-2.6822,-5.308,-5.7886,-6.0421,-6.2102,-6.333,-5.3072,-4.5797,-3.7064,-3.2309,-2.9452
"POLYGON ((-77.1457057716892 37.5515196273688,-77.1639189583655 37.5514957753754,-77.1639506854068 37.5659964391301,-77.1457339735217 37.5660202956753,-77.1457057716892 37.5515196273688))",21458,82773,59,21,7,21,"5589",5.1792,38.8,PPAQ,21120,27878400,21421,82773,59,21,7,48.8,5589,PPAQ,41.6004,41.6721,41.6736,41.6535,41.6272,39.0699,38.5879,38.3335,38.1646,38.0413,39.0709,39.8223,40.7082,41.1899,41.479,-7.1996,-7.1279,-7.1264,-7.1465,-7.1728,-9.7301,-10.2121,-10.4665,-10.6354,-10.7587,-9.7291,-8.9777,-8.0918,-7.6101,-7.321
"POLYGON ((-77.1092793669621 37.5515589130213,-77.1274925741 37.5515406732515,-77.1275172507173 37.5660413455743,-77.1093005183586 37.5660595888248,-77.1092793669621 37.5515589130213))",21465,82775,59,23,7,10,"5591",-2.3104,29.4,PPAQ,21120,27878400,21428,82775,59,23,7,28.6,5591,PPAQ,28.4378,28.5171,28.5212,28.5024,28.4768,26.1895,25.7127,25.4599,25.2921,25.1695,26.1909,26.9789,27.8801,28.3706,28.6644,-0.1622,-0.0829,-0.0788,-0.0976,-0.1232,-2.4105,-2.8873,-3.1401,-3.3079,-3.4305,-2.4091,-1.6211,-0.7199,-0.2294,0.0644
"POLYGON ((-77.0910661516395 37.551574346676,-77.1092793669621 37.5515589130213,-77.1093005183586 37.5660595888248,-77.0910837778105 37.5660750254248,-77.0910661516395 37.551574346676))",21469,82776,59,24,7,5,"5592",-2.4345,24,PPAQ,21120,27878400,21432,82776,59,24,7,29.2,5592,PPAQ,21.8366,21.9248,21.9311,21.9122,21.8859,19.6567,19.1593,18.8948,18.7194,18.5913,19.6583,20.4879,21.4385,21.9575,22.2681,-7.3634,-7.2752,-7.2689,-7.2878,-7.3141,-9.5433,-10.0407,-10.3052,-10.4806,-10.6087,-9.5417,-8.7121,-7.7615,-7.2425,-6.9319
"POLYGON ((-77.0728529294962 37.5515869742141,-77.0910661516395 37.551574346676,-77.0910837778105 37.5660750254248,-77.0728670304378 37.5660876553727,-77.0728529294962 37.5515869742141))",21473,82777,59,25,7,0,"5593",-4.6527,19.6,PPAQ,21120,27878400,21436,82777,59,25,7,20.8,5593,PPAQ,14.8285,14.9342,14.9429,14.922,14.8921,12.5285,11.9593,11.6552,11.4536,11.3063,12.5305,13.4759,14.5668,15.1659,15.5247,-5.9715,-5.8658,-5.8571,-5.878,-5.9079,-8.2715,-8.8407,-9.1448,-9.3464,-9.4937,-8.2695,-7.3241,-6.2332,-5.6341,-5.2753
"POLYGON ((-77.0546397018966 37.551596795634,-77.0728529294962 37.5515869742141,-77.0728670304378 37.5660876553727,-77.0546502776056 37.5660974786668,-77.0546397018966 37.551596795634))",21477,82778,59,26,7,-7,"5594",-6.5782,17.6,PPAQ,21120,27878400,21440,82778,59,26,7,15.4,5594,PPAQ,11.2607,11.3887,11.4005,11.3768,11.3423,8.7785,8.11392,7.75758,7.52143,7.34923,8.78068,9.82256,11.0837,11.7831,12.2025,-4.1393,-4.0113,-3.9995,-4.0232,-4.0577,-6.6215,-7.28608,-7.64242,-7.87857,-8.05077,-6.61932,-5.57744,-4.3163,-3.6169,-3.1975
"POLYGON ((-77.2003065310913 37.5369389610626,-77.2185161530234 37.5369066969123,-77.2185584392761 37.5514073827593,-77.200345293523 37.5514396530675,-77.2003065310913 37.5369389610626))",21831,82866,60,18,7,43,"5682",-2.9535,62.6,PPAQ,21120,27878400,21794,82866,60,18,7,68.8,5682,PPAQ,65.5402,65.5711,65.5709,65.5609,65.5483,64.2215,63.9947,63.8747,63.7949,63.7366,64.2218,64.5794,64.9902,65.2138,65.3484,-3.2598,-3.2289,-3.2291,-3.2391,-3.2517,-4.5785,-4.8053,-4.9253,-5.0051,-5.0634,-4.5782,-4.2206,-3.8098,-3.5862,-3.4516
"POLYGON ((-77.1820968941628 37.5369684196466,-77.2003065310913 37.5369389610626,-77.200345293523 37.5514396530675,-77.1821321327648 37.551469117274,-77.1820968941628 37.5369684196466))",21835,82867,60,19,7,37,"5683",-12.4703,60.4,PPAQ,21120,27878400,21798,82867,60,19,7,68.2,5683,PPAQ,47.8829,47.9423,47.9426,47.9248,47.9019,45.5546,45.138,44.9179,44.7716,44.6648,45.5554,46.2168,46.9797,47.3941,47.6432,-20.3171,-20.2577,-20.2574,-20.2752,-20.2981,-22.6454,-23.062,-23.2821,-23.4284,-23.5352,-22.6446,-21.9832,-21.2203,-20.8059,-20.5568
"POLYGON ((-77.1638872436011 37.5369950726609,-77.1820968941628 37.5369684196466,-77.1821321327648 37.551469117274,-77.1639189583655 37.5514957753754,-77.1638872436011 37.5369950726609))",21839,82868,60,20,7,32,"5684",-8.9247,55.4,PPAQ,21120,27878400,21802,82868,60,20,7,63.8,5684,PPAQ,45.5241,45.5867,45.5879,45.5703,45.5473,43.2059,42.784,42.5615,42.4139,42.306,43.2067,43.8749,44.6535,45.076,45.3295,-18.2759,-18.2133,-18.2121,-18.2297,-18.2527,-20.5941,-21.016,-21.2385,-21.3861,-21.494,-20.5933,-19.9251,-19.1465,-18.724,-18.4705
"POLYGON ((-77.1456775807696 37.5370189201028,-77.1638872436011 37.5369950726609,-77.1639189583655 37.5514957753754,-77.1457057716892 37.5515196273688,-77.1456775807696 37.5370189201028))",21843,82869,60,21,7,26,"5685",-2.3948,47,PPAQ,21120,27878400,21806,82869,60,21,7,52,5685,PPAQ,43.1936,43.2616,43.2637,43.2456,43.2217,40.8694,40.4279,40.195,40.0405,39.9276,40.8704,41.5857,42.4099,42.8565,43.1242,-8.8064,-8.7384,-8.7363,-8.7544,-8.7783,-11.1306,-11.5721,-11.805,-11.9595,-12.0724,-11.1296,-10.4143,-9.5901,-9.1435,-8.8758
"POLYGON ((-77.1274679070315 37.5370399619695,-77.1456775807696 37.5370189201028,-77.1457057716892 37.5515196273688,-77.1274925741 37.5515406732515,-77.1274679070315 37.5370399619695))",21846,82870,60,22,7,20,"5686",3.532,37.6,PPAQ,21120,27878400,21809,82870,60,22,7,38.2,5686,PPAQ,40.1919,40.2684,40.2718,40.2527,40.2271,37.8326,37.3579,37.1069,36.9403,36.8185,37.834,38.6365,39.5366,40.0238,40.3156,1.9919,2.0684,2.0718,2.0527,2.0271,-0.3674,-0.8421,-1.0931,-1.2597,-1.3815,-0.366,0.4365,1.3366,1.8238,2.1156
"POLYGON ((-77.1092582237502 37.5370581982586,-77.1274679070315 37.5370399619695,-77.1274925741 37.5515406732515,-77.1092793669621 37.5515589130213,-77.1092582237502 37.5370581982586))",21850,82871,60,23,7,14,"5687",-1.2744,36.2,PPAQ,21120,27878400,21813,82871,60,23,7,35,5687,PPAQ,34.7556,34.8426,34.8482,34.829,34.8023,32.411,31.9084,31.6424,31.4661,31.3371,32.4126,33.2706,34.2368,34.7605,35.0736,-0.2444,-0.1574,-0.1518,-0.171,-0.1977,-2.589,-3.0916,-3.3576,-3.5339,-3.6629,-2.5874,-1.7294,-0.7632,-0.2395,0.0736
"POLYGON ((-77.05462913028 37.5370960736424,-77.0728388340111 37.5370862540967,-77.0728529294962 37.5515869742141,-77.0546397018966 37.551596795634,-77.05462913028 37.5370960736424))",21861,82874,60,26,7,-3,"5690",-5.0116,21.4,PPAQ,21120,27878400,21824,82874,60,26,7,23.8,5690,PPAQ,15.6609,15.8203,15.8363,15.8084,15.7672,12.6131,11.8093,11.3809,11.0971,10.89,12.6161,13.9639,15.5315,16.3912,16.9049,-8.1391,-7.9797,-7.9637,-7.9916,-8.0328,-11.1869,-11.9907,-12.4191,-12.7029,-12.91,-11.1839,-9.8361,-8.2685,-7.4088,-6.8951
"POLYGON ((-77.2548860316658 37.5223330419716,-77.2730920780021 37.5222923689091,-77.2731449152081 37.5367930711009,-77.2549353464451 37.5368337519274,-77.2548860316658 37.5223330419716))",22205,82959,61,15,7,55,"5775",-1.5852,72,PPAQ,21120,27878400,22165,82959,61,15,7,71.4,5775,PPAQ,61.9784,62.0233,62.0229,62.0085,61.9901,60.4207,60.0934,59.9194,59.8034,59.7184,60.4213,61.0204,61.6367,61.9683,62.1677,-9.4216,-9.3767,-9.3771,-9.3915,-9.4099,-10.9793,-11.3066,-11.4806,-11.5966,-11.6816,-10.9787,-10.3796,-9.7633,-9.4317,-9.2323
"POLYGON ((-77.2366799662544 37.522370910015,-77.2548860316658 37.5223330419716,-77.2549353464451 37.5368337519274,-77.2367257585957 37.5368716271993,-77.2366799662544 37.522370910015))",22209,82960,61,16,7,39,"5776",-6.1034,55.4,PPAQ,21120,27878400,22169,82960,61,16,7,65.6,5776,PPAQ,54.3136,54.3548,54.3543,54.3409,54.3237,52.8164,52.5153,52.3546,52.2473,52.1687,52.8171,53.3879,53.9571,54.2635,54.4479,-11.2864,-11.2452,-11.2457,-11.2591,-11.2763,-12.7836,-13.0847,-13.2454,-13.3527,-13.4313,-12.7829,-12.2121,-11.6429,-11.3365,-11.1521
"POLYGON ((-77.2184738831303 37.5224059730349,-77.2366799662544 37.522370910015,-77.2367257585957 37.5368716271993,-77.2185161530234 37.5369066969123,-77.2184738831303 37.5224059730349))",22212,82961,61,17,7,38,"5777",3.4924,42.6,PPAQ,21120,27878400,22172,82961,61,17,7,50.6,5777,PPAQ,47.2012,47.2394,47.2389,47.2264,47.2105,45.7547,45.4758,45.3268,45.2271,45.1541,45.7555,46.2892,46.8163,47.1004,47.2715,-3.3988,-3.3606,-3.3611,-3.3736,-3.3895,-4.8453,-5.1242,-5.2732,-5.3729,-5.4459,-4.8445,-4.3108,-3.7837,-3.4996,-3.3285
"POLYGON ((-77.200267783656 37.5224382310276,-77.2184738831303 37.5224059730349,-77.2185161530234 37.5369066969123,-77.2003065310913 37.5369389610626,-77.200267783656 37.5224382310276))",22216,82962,61,18,7,38,"5778",-1.009,49.2,PPAQ,21120,27878400,22175,82962,61,18,7,54,5778,PPAQ,48.4673,48.5027,48.5026,48.4914,48.4771,47.099,46.845,46.7098,46.6197,46.5537,47.0996,47.5525,48.0266,48.2829,48.4371,-5.5327,-5.4973,-5.4974,-5.5086,-5.5229,-6.901,-7.155,-7.2902,-7.3803,-7.4463,-6.9004,-6.4475,-5.9734,-5.7171,-5.5629
"POLYGON ((-77.1820616691939 37.5224676839893,-77.200267783656 37.5224382310276,-77.2003065310913 37.5369389610626,-77.1820968941628 37.5369684196466,-77.1820616691939 37.5224676839893))",22220,82963,61,19,7,39,"5779",-10.3332,57,PPAQ,21120,27878400,22179,82963,61,19,7,62,5779,PPAQ,46.2261,46.2647,46.2651,46.2538,46.2391,44.7423,44.4766,44.3359,44.2424,44.174,44.743,45.1903,45.6847,45.9523,46.1131,-15.7739,-15.7353,-15.7349,-15.7462,-15.7609,-17.2577,-17.5234,-17.6641,-17.7576,-17.826,-17.257,-16.8097,-16.3153,-16.0477,-15.8869
"POLYGON ((-77.1638555411066 37.522494331917,-77.1820616691939 37.5224676839893,-77.1820968941628 37.5369684196466,-77.1638872436011 37.5369950726609,-77.1638555411066 37.522494331917))",22224,82964,61,20,7,35,"5780",-10.6142,56.6,PPAQ,21120,27878400,22183,82964,61,20,7,58.6,5780,PPAQ,45.097,45.1462,45.1476,45.1343,45.1167,43.2878,42.9649,42.7945,42.6814,42.5987,43.2887,43.8268,44.4325,44.7599,44.9562,-13.503,-13.4538,-13.4524,-13.4657,-13.4833,-15.3122,-15.6351,-15.8055,-15.9186,-16.0013,-15.3113,-14.7732,-14.1675,-13.8401,-13.6438
"POLYGON ((-77.1456494007565 37.5225181748075,-77.1638555411066 37.522494331917,-77.1638872436011 37.5369950726609,-77.1456775807696 37.5370189201028,-77.1456494007565 37.5225181748075))",22228,82965,61,21,7,29,"5781",-5.3117,51,PPAQ,21120,27878400,22187,82965,61,21,7,49,5781,PPAQ,44.5545,44.6127,44.6151,44.6003,44.5806,42.5781,42.2116,42.0182,41.8899,41.7961,42.5791,43.2025,43.8981,44.2736,44.4985,-4.4455,-4.3873,-4.3849,-4.3997,-4.4194,-6.4219,-6.7884,-6.9818,-7.1101,-7.2039,-6.4209,-5.7975,-5.1019,-4.7264,-4.5015
"POLYGON ((-77.1274432495062 37.5225392126583,-77.1456494007565 37.5225181748075,-77.1456775807696 37.5370189201028,-77.1274679070315 37.5370399619695,-77.1274432495062 37.5225392126583))",22232,82966,61,22,7,24,"5782",2.649,42.8,PPAQ,21120,27878400,22191,82966,61,22,7,44.4,5782,PPAQ,44.2021,44.2727,44.2765,44.2598,44.2371,42.087,41.663,41.4388,41.29,41.1811,42.0885,42.842,43.6604,44.1017,44.3656,-0.1979,-0.1273,-0.1235,-0.1402,-0.1629,-2.313,-2.737,-2.9612,-3.11,-3.2189,-2.3115,-1.558,-0.7396,-0.2983,-0.0344
"POLYGON ((-77.0910309197551 37.5225728732317,-77.1092370887183 37.522557445467,-77.1092582237502 37.5370581982586,-77.091048532289 37.5370736289683,-77.0910309197551 37.5225728732317))",22240,82968,61,24,7,11,"5784",0.4447,34.2,PPAQ,21120,27878400,22199,82968,61,24,7,36.2,5784,PPAQ,33.3022,33.4159,33.4262,33.4049,33.374,30.7524,30.1551,29.8392,29.6299,29.4768,30.7547,31.8329,33.0185,33.6588,34.0404,-2.8978,-2.7841,-2.7738,-2.7951,-2.826,-5.4476,-6.0449,-6.3608,-6.5701,-6.7232,-5.4453,-4.3671,-3.1815,-2.5412,-2.1596
"POLYGON ((-77.0728247439793 37.5225854959506,-77.0910309197551 37.5225728732317,-77.091048532289 37.5370736289683,-77.0728388340111 37.5370862540967,-77.0728247439793 37.5225854959506))",22244,82969,61,25,7,4,"5785",-2.1054,27.8,PPAQ,21120,27878400,22203,82969,61,25,7,29.4,5785,PPAQ,23.9675,24.119,24.1339,24.1072,24.0677,20.8682,20.0994,19.6918,19.4216,19.2241,20.8716,22.2801,23.8177,24.6498,25.1456,-5.4325,-5.281,-5.2661,-5.2928,-5.3323,-8.5318,-9.3006,-9.7082,-9.9784,-10.1759,-8.5284,-7.1199,-5.5823,-4.7502,-4.2544
"POLYGON ((-77.0546185627533 37.5225953136222,-77.0728247439793 37.5225854959506,-77.0728388340111 37.5370862540967,-77.05462913028 37.5370960736424,-77.0546185627533 37.5225953136222))",22248,82970,61,26,7,-4,"5786",-1.2029,22,PPAQ,21120,27878400,22207,82970,61,26,7,21.6,5786,PPAQ,19.0796,19.2588,19.2779,19.2481,19.2032,15.6914,14.8096,14.3416,14.0317,13.8052,15.6951,17.276,19.0394,19.9973,20.5679,-2.5204,-2.3412,-2.3221,-2.3519,-2.3968,-5.9086,-6.7904,-7.2584,-7.5683,-7.7948,-5.9049,-4.324,-2.5606,-1.6027,-1.0321
"POLYGON ((-77.0364123774398 37.5226023262457,-77.0546185627533 37.5225953136222,-77.05462913028 37.5370960736424,-77.0364194224589 37.5371030876044,-77.0364123774398 37.5226023262457))",22252,82971,61,27,7,-11,"5787",1.4234,15.4,PPAQ,21120,27878400,22211,82971,61,27,7,11.6,5787,PPAQ,15.0268,15.2384,15.2619,15.2281,15.1764,11.2666,10.2473,9.70464,9.34526,9.08277,11.2713,13.0709,15.1053,16.2156,16.8773,3.4268,3.6384,3.6619,3.6281,3.5764,-0.3334,-1.3527,-1.89536,-2.25474,-2.51723,-0.3287,1.4709,3.5053,4.6156,5.2773
"POLYGON ((-77.0182061894012 37.52260653382,-77.0364123774398 37.5226023262457,-77.0364194224589 37.5371030876044,-77.0182097119111 37.537107295982,-77.0182061894012 37.52260653382))",22256,82972,61,28,7,-18,"5788",4.1084,8.4,PPAQ,21120,27878400,22215,82972,61,28,7,6,5788,PPAQ,9.11152,9.38719,9.4183,9.37479,9.30805,4.44468,3.13383,2.43167,1.96612,1.62613,4.45207,6.74567,9.34768,10.7775,11.6314,3.11152,3.38719,3.4183,3.37479,3.30805,-1.55532,-2.86617,-3.56833,-4.03388,-4.37387,-1.54793,0.74567,3.34768,4.7775,5.6314
"POLYGON ((-77.2548367359618 37.5078322949147,-77.2730392612336 37.5077916296157,-77.2730920780021 37.5222923689091,-77.2548860316658 37.5223330419716,-77.2548367359618 37.5078322949147))",22590,83055,62,15,7,56,"5871",-0.4111,73.2,PPAQ,21120,27878400,22549,83055,62,15,7,73.8,5871,PPAQ,63.1992,63.2541,63.254,63.2369,63.2149,61.3795,60.9872,60.7789,60.64,60.5382,61.3804,62.1167,62.8636,63.264,63.5047,-10.6008,-10.5459,-10.546,-10.5631,-10.5851,-12.4205,-12.8128,-13.0211,-13.16,-13.2618,-12.4196,-11.6833,-10.9364,-10.536,-10.2953
"POLYGON ((-77.2366341916259 37.5078701557299,-77.2548367359618 37.5078322949147,-77.2548860316658 37.5223330419716,-77.2366799662544 37.522370910015,-77.2366341916259 37.5078701557299))",22593,83056,62,16,7,41,"5872",-8.1079,56.8,PPAQ,21120,27878400,22552,83056,62,16,7,56.8,5872,PPAQ,51.2037,51.2683,51.2681,51.2477,51.2214,48.9559,48.4944,48.2481,48.0835,47.9627,48.9574,49.8749,50.7621,51.2377,51.5237,-5.5963,-5.5317,-5.5319,-5.5523,-5.5786,-7.8441,-8.3056,-8.5519,-8.7165,-8.8373,-7.8426,-6.9251,-6.0379,-5.5623,-5.2763
"POLYGON ((-77.2184316295875 37.5079052120571,-77.2366341916259 37.5078701557299,-77.2366799662544 37.522370910015,-77.2184738831303 37.5224059730349,-77.2184316295875 37.5079052120571))",22597,83057,62,17,7,28,"5873",-2.6012,47.4,PPAQ,21120,27878400,22556,83057,62,17,7,53.4,5873,PPAQ,45.3972,45.4463,45.4462,45.4308,45.411,43.6746,43.3268,43.1409,43.0166,42.9254,43.6757,44.382,45.0546,45.4147,45.6313,-8.0028,-7.9537,-7.9538,-7.9692,-7.989,-9.7254,-10.0732,-10.2591,-10.3834,-10.4746,-9.7243,-9.018,-8.3454,-7.9853,-7.7687
"POLYGON ((-77.1820264578503 37.5079669112322,-77.2002290512084 37.5079374638924,-77.200267783656 37.5224382310276,-77.1820616691939 37.5224676839893,-77.1820264578503 37.5079669112322))",22604,83059,62,19,7,30,"5875",5.4224,39.8,PPAQ,21120,27878400,22563,83059,62,19,7,48.6,5875,PPAQ,45.2207,45.2208,45.2208,45.2208,45.2207,45.2145,45.2135,45.2129,45.2126,45.2123,45.2145,45.2163,45.2182,45.2192,45.2199,-3.3793,-3.3792,-3.3792,-3.3792,-3.3793,-3.3855,-3.3865,-3.3871,-3.3874,-3.3877,-3.3855,-3.3837,-3.3818,-3.3808,-3.3801
"POLYGON ((-77.1638238508748 37.5079935540733,-77.1820264578503 37.5079669112322,-77.1820616691939 37.5224676839893,-77.1638555411066 37.522494331917,-77.1638238508748 37.5079935540733))",22608,83060,62,20,7,31,"5876",-3.3009,48.2,PPAQ,21120,27878400,22567,83060,62,20,7,54.8,5876,PPAQ,44.3022,44.3312,44.3323,44.3248,44.3147,43.2247,43.0398,42.9421,42.8771,42.8297,43.2252,43.5523,43.9056,44.096,44.2099,-10.4978,-10.4688,-10.4677,-10.4752,-10.4853,-11.5753,-11.7602,-11.8579,-11.9229,-11.9703,-11.5748,-11.2477,-10.8944,-10.704,-10.5901
"POLYGON ((-77.1456212316437 37.5080173924128,-77.1638238508748 37.5079935540733,-77.1638555411066 37.522494331917,-77.1456494007565 37.5225181748075,-77.1456212316437 37.5080173924128))",22612,83061,62,21,7,31,"5877",-2.9434,49.2,PPAQ,21120,27878400,22571,83061,62,21,7,49.2,5877,PPAQ,45.348,45.3908,45.3928,45.3824,45.3683,43.8944,43.6324,43.4941,43.4022,43.3349,43.8952,44.3681,44.8745,45.1468,45.3096,-3.852,-3.8092,-3.8072,-3.8176,-3.8317,-5.3056,-5.5676,-5.7059,-5.7978,-5.8651,-5.3048,-4.8319,-4.3255,-4.0532,-3.8904
"POLYGON ((-77.0728106593976 37.5080847007057,-77.0910133140339 37.5080720803963,-77.0910309197551 37.5225728732317,-77.0728247439793 37.5225854959506,-77.0728106593976 37.5080847007057))",22628,83065,62,25,7,5,"5881",-1.1865,30.6,PPAQ,21120,27878400,22586,83065,62,25,7,28.4,5881,PPAQ,26.9689,27.125,27.1414,27.115,27.0755,23.8325,23.0586,22.6493,22.3779,22.1793,23.8364,25.3409,26.9233,27.7734,28.2788,-1.4311,-1.275,-1.2586,-1.285,-1.3245,-4.5675,-5.3414,-5.7507,-6.0221,-6.2207,-4.5636,-3.0591,-1.4767,-0.6266,-0.1212
"POLYGON ((-77.0546079993143 37.5080945165035,-77.0728106593976 37.5080847007057,-77.0728247439793 37.5225854959506,-77.0546185627533 37.5225953136222,-77.0546079993143 37.5080945165035))",22632,83066,62,26,7,-4,"5882",3.507,20.4,PPAQ,21120,27878400,22590,83066,62,26,7,21.6,5882,PPAQ,21.206,21.3946,21.4157,21.3857,21.3397,17.6754,16.7673,16.2869,15.9686,15.7358,17.6799,19.4185,21.2784,22.2801,22.8752,-0.394,-0.2054,-0.1843,-0.2143,-0.2603,-3.9246,-4.8327,-5.3131,-5.6314,-5.8642,-3.9201,-2.1815,-0.3216,0.6801,1.2752
"POLYGON ((-76.9635946648543 37.5081015277883,-76.9817973317463 37.5081057345595,-76.9817938105989 37.52260653382,-76.9635876225602 37.5226023262457,-76.9635946648543 37.5081015277883))",22652,83071,62,31,7,-37,"5887",11.25253,-4.2,PPAQ,21120,27878400,22610,83071,62,31,7,-1.6,5887,PPAQ,4.29421,4.68667,4.73751,4.6847,4.59906,-1.60213,-3.31894,-4.23954,-4.85008,-5.29628,-1.59075,1.52046,5.02724,6.94934,8.09392,5.89421,6.28667,6.33751,6.2847,6.19906,-0.00213,-1.71894,-2.63954,-3.25008,-3.69628,0.00925,3.12046,6.62724,8.54934,9.69392
"POLYGON ((-77.2547874593219 37.4933315116864,-77.272986464891 37.4932908541506,-77.2730392612336 37.5077916296157,-77.2548367359618 37.5078322949147,-77.2547874593219 37.4933315116864))",22974,83151,63,15,7,54,"5967",1.2359,72.2,PPAQ,21120,27878400,22931,83151,63,15,7,75.4,5967,PPAQ,63.2176,63.2793,63.2797,63.2609,63.2366,61.2544,60.8211,60.5912,60.4378,60.3253,61.2554,62.0948,62.9296,63.3757,63.6436,-12.1824,-12.1207,-12.1203,-12.1391,-12.1634,-14.1456,-14.5789,-14.8088,-14.9622,-15.0747,-14.1446,-13.3052,-12.4704,-12.0243,-11.7564
"POLYGON ((-77.2365884346998 37.4933693652738,-77.2547874593219 37.4933315116864,-77.2548367359618 37.5078322949147,-77.2366341916259 37.5078701557299,-77.2365884346998 37.4933693652738))",22978,83152,63,16,7,38,"5968",-9.5455,58.6,PPAQ,21120,27878400,22935,83152,63,16,7,66.8,5968,PPAQ,50.8168,50.8883,50.8886,50.8669,50.8387,48.4632,47.9659,47.7005,47.5231,47.3927,48.4651,49.5051,50.4793,50.9989,51.311,-15.9832,-15.9117,-15.9114,-15.9331,-15.9613,-18.3368,-18.8341,-19.0995,-19.2769,-19.4073,-18.3349,-17.2949,-16.3207,-15.8011,-15.489
"POLYGON ((-77.2183893923855 37.4934044149085,-77.2365884346998 37.4933693652738,-77.2366341916259 37.5078701557299,-77.2184316295875 37.5079052120571,-77.2183893923855 37.4934044149085))",22982,83153,63,17,7,35,"5969",-11.4742,55.2,PPAQ,21120,27878400,22939,83153,63,17,7,68,5969,PPAQ,47.1369,47.1885,47.1891,47.1737,47.1537,45.4566,45.1033,44.9148,44.7887,44.696,45.4581,46.2175,46.9175,47.2897,47.5131,-20.8631,-20.8115,-20.8109,-20.8263,-20.8463,-22.5434,-22.8967,-23.0852,-23.2113,-23.304,-22.5419,-21.7825,-21.0825,-20.7103,-20.4869
"POLYGON ((-77.2001903337399 37.4934366605868,-77.2183893923855 37.4934044149085,-77.2184316295875 37.5079052120571,-77.2002290512084 37.5079374638924,-77.2001903337399 37.4934366605868))",22986,83154,63,18,7,32,"5970",-3.3681,47,PPAQ,21120,27878400,22943,83154,63,18,7,63.8,5970,PPAQ,44.558,44.5836,44.5841,44.5768,44.5671,43.7501,43.5795,43.4884,43.4274,43.3826,43.7508,44.1358,44.4801,44.6623,44.7716,-19.242,-19.2164,-19.2159,-19.2232,-19.2329,-20.0499,-20.2205,-20.3116,-20.3726,-20.4174,-20.0492,-19.6642,-19.3199,-19.1377,-19.0284
