riverseg,landseg,floaop,flosoy,flogwm,flogom,flolhy,floswm,flosom,flosgg,flodbl,flosch,floscl,flooac,floohy,flopas,flofsp,flofnp,flonir,flonnr,flonci,flonch,flontg,flomir,flomnr,flomci,flomch,flomtg,flomcn,flocir,flocnr,flocci,flocch,floctg,floccn,flocmo,flocfr,flohfr,flofor,flowfp,flowto,floosp,flostb,flostf,flosho,tnxaop,tnxsoy,tnxgwm,tnxgom,tnxlhy,tnxswm,tnxsom,tnxsgg,tnxdbl,tnxsch,tnxscl,tnxoac,tnxohy,tnxpas,tnxfsp,tnxfnp,tnxnir,tnxnnr,tnxnci,tnxnch,tnxntg,tnxmir,tnxmnr,tnxmci,tnxmch,tnxmtg,tnxmcn,tnxcir,tnxcnr,tnxcci,tnxcch,tnxctg,tnxccn,tnxcmo,tnxcfr,tnxhfr,tnxfor,tnxwfp,tnxwto,tnxosp,tnxstb,tnxstf,tnxsho,tpxaop,tpxsoy,tpxgwm,tpxgom,tpxlhy,tpxswm,tpxsom,tpxsgg,tpxdbl,tpxsch,tpxscl,tpxoac,tpxohy,tpxpas,tpxfsp,tpxfnp,tpxnir,tpxnnr,tpxnci,tpxnch,tpxntg,tpxmir,tpxmnr,tpxmci,tpxmch,tpxmtg,tpxmcn,tpxcir,tpxcnr,tpxcci,tpxcch,tpxctg,tpxccn,tpxcmo,tpxcfr,tpxhfr,tpxfor,tpxwfp,tpxwto,tpxosp,tpxstb,tpxstf,tpxsho,sedaop,sedsoy,sedgwm,sedgom,sedlhy,sedswm,sedsom,sedsgg,seddbl,sedsch,sedscl,sedoac,sedohy,sedpas,sedfsp,sedfnp,sednir,sednnr,sednci,sednch,sedntg,sedmir,sedmnr,sedmci,sedmch,sedmtg,sedmcn,sedcir,sedcnr,sedcci,sedcch,sedctg,sedccn,sedcmo,sedcfr,sedhfr,sedfor,sedwfp,sedwto,sedosp,sedstb,sedstf,sedsho
WU0_3540_0000,N24025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.658775564,0.658643392,0.658643392,0.658643392,0.658775564,0.658643392,0.658643392,0.658643392,0.658643392,0.658643392,0.658643392,0.658643392,0.658775564,0.658775564,0.53954549,0.53954549,0.658391428,0.658391428,0.658391428,0.658391428,0.658391428,0.658391428,0.658391428,0.658391428,0.658391428,0.658391428,0.658391428,0,0,0,0,0,0,0,0,0.656947241,0.656947241,0.656947241,0.656947241,0.656947241,1,1,1,1.184200089,1.184304352,1.184304352,1.184304352,1.184200089,1.184304352,1.184304352,1.184304352,1.184304352,1.184304352,1.184304352,1.184304352,1.184200089,1.184200089,0.193376454,0.193376454,1.184655526,1.184655526,1.184655526,1.184655526,1.184655526,1.184655526,1.184655526,1.184655526,1.184655526,1.184655526,1.184655526,0,0,0,0,0,0,0,0,1.184618868,1.184618868,1.184618868,1.184618868,1.184618868,1,1,1,0.102272807,0.145108719,0.144529094,0.144528934,0.125227995,0.144088835,0.144088835,0.143981158,0.144075648,0.143846137,0.143806508,0.144231724,0.125231317,0.123034108,0.123034108,0.123034108,0.318928816,0.32335938,0.219115904,0.225495128,0.289066147,0.102997763,0.103228234,0.093933853,0.233663413,0.090728829,0.096333066,0,0,0,0,0,0,0,0,0.096941701,0.107805525,0.149762781,0.301422591,0.123829734,1,1,1
WU1_3240_3331,N24025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.93452112,0.927328391,0.927328391,0.927328391,0.93452112,0.927328391,0.927328391,0.927328391,0.927328391,0.927328391,0.927328391,0.927328391,0.93452112,0.93452112,0.732567379,0.732567379,0.924017137,0.924017137,0.924017137,0.924017137,0.924017137,0.924017137,0.924017137,0.924017137,0.924017137,0.924017137,0.924017137,0,0,0,0,0,0,0,0,0.920279026,0.920279026,0.920279026,0.920279026,0.920279026,1,1,1,0.806447761,0.790758519,0.790758519,0.790758519,0.806447761,0.790758519,0.790758519,0.790758519,0.790758519,0.790758519,0.790758519,0.790758519,0.806447761,0.806447761,0.257496865,0.257496865,0.828501767,0.828501767,0.828501767,0.828501767,0.828501767,0.828501767,0.828501767,0.828501767,0.828501767,0.828501767,0.828501767,0,0,0,0,0,0,0,0,0.824573729,0.824573729,0.824573729,0.824573729,0.824573729,1,1,1,0.364980891,0.342470709,0.341983754,0.341983376,0.345608343,0.341992861,0.341992861,0.342194101,0.342350013,0.341775651,0.341743503,0.342147705,0.345144681,0.376385382,0.376385382,0.376385382,1.226548527,1.243587757,0.33335966,0.343064916,1.111701545,0.396112701,0.396999056,0.36125437,0.355492022,0.348928371,0.370481357,0,0,0,0,0,0,0,0,0.46760221,0.520004303,0.722386824,1.45392404,0.515291463,1,1,1
WU1_3330_0001,N24025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.731958628,0.73224839,0.73224839,0.73224839,0.731958628,0.73224839,0.73224839,0.73224839,0.73224839,0.73224839,0.73224839,0.73224839,0.731958628,0.731958628,0.590773635,0.590773635,0.715812165,0.715812165,0.715812165,0.715812165,0.715812165,0.715812165,0.715812165,0.715812165,0.715812165,0.715812165,0.715812165,0,0,0,0,0,0,0,0,0.722845903,0.722845903,0.722845903,0.722845903,0.722845903,1,1,1,1.15373916,1.161441182,1.161441182,1.161441182,1.15373916,1.161441182,1.161441182,1.161441182,1.161441182,1.161441182,1.161441182,1.161441182,1.15373916,1.15373916,0.188723695,0.188723695,1.10350339,1.10350339,1.10350339,1.10350339,1.10350339,1.10350339,1.10350339,1.10350339,1.10350339,1.10350339,1.10350339,0,0,0,0,0,0,0,0,1.138492049,1.138492049,1.138492049,1.138492049,1.138492049,1,1,1,0.217978787,0.258755571,0.257810365,0.25781008,0.229971976,0.257136284,0.257136284,0.257818893,0.258518166,0.257036286,0.256982845,0.257556817,0.229937799,0.23453608,0.23453608,0.23453608,0.891064566,0.903443247,0.250666092,0.257963851,0.807630381,0.287768469,0.288412389,0.262444544,0.267308276,0.253489936,0.269147777,0,0,0,0,0,0,0,0,0.226887471,0.252313738,0.350512714,0.705465333,0.336237755,1,1,1
WU1_3331_3330,N24025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.810491014,0.812962241,0.812962241,0.812962241,0.810491014,0.812962241,0.812962241,0.812962241,0.812962241,0.812962241,0.812962241,0.812962241,0.810491014,0.810491014,0.645746305,0.645746305,0.821832373,0.821832373,0.821832373,0.821832373,0.821832373,0.821832373,0.821832373,0.821832373,0.821832373,0.821832373,0.821832373,0,0,0,0,0,0,0,0,0.816851208,0.816851208,0.816851208,0.816851208,0.816851208,1,1,1,0.931583872,0.929196836,0.929196836,0.929196836,0.931583872,0.929196836,0.929196836,0.929196836,0.929196836,0.929196836,0.929196836,0.929196836,0.931583872,0.931583872,0.190510191,0.190510191,0.940585595,0.940585595,0.940585595,0.940585595,0.940585595,0.940585595,0.940585595,0.940585595,0.940585595,0.940585595,0.940585595,0,0,0,0,0,0,0,0,0.968987834,0.968987834,0.968987834,0.968987834,0.968987834,1,1,1,0.319810674,0.360461883,0.359141122,0.359140725,0.32187373,0.358244428,0.358244428,0.359492766,0.360875466,0.358259706,0.358209724,0.358912743,0.321747037,0.342894724,0.342894724,0.342894724,1.066681371,1.081499724,0.291176266,0.299653417,0.966803434,0.344483752,0.34525458,0.314168823,0.310507995,0.303449382,0.322193173,0,0,0,0,0,0,0,0,0.437009875,0.485983622,0.6751255,1.358802737,0.464137887,1,1,1
WU1_3482_0001,N24025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.112834097,1.072077192,1.072077192,1.072077192,1.112834097,1.072077192,1.072077192,1.072077192,1.072077192,1.072077192,1.072077192,1.072077192,1.112834097,1.112834097,0.857386463,0.857386463,0.887382346,0.887382346,0.887382346,0.887382346,0.887382346,0.887382346,0.887382346,0.887382346,0.887382346,0.887382346,0.887382346,0,0,0,0,0,0,0,0,0.929382047,0.929382047,0.929382047,0.929382047,0.929382047,1,1,1,0.826481773,0.806653969,0.806653969,0.806653969,0.826481773,0.806653969,0.806653969,0.806653969,0.806653969,0.806653969,0.806653969,0.806653969,0.826481773,0.826481773,0.253479655,0.253479655,0.932864489,0.932864489,0.932864489,0.932864489,0.932864489,0.932864489,0.932864489,0.932864489,0.932864489,0.932864489,0.932864489,0,0,0,0,0,0,0,0,0.903863274,0.903863274,0.903863274,0.903863274,0.903863274,1,1,1,0.285802483,0.310661031,0.310226503,0.31022616,0.286871627,0.310811676,0.310811676,0.310486247,0.310162185,0.310421908,0.310377712,0.310621224,0.286395493,0.289793927,0.289793927,0.289793927,1.078113989,1.093091164,0.300779988,0.309536737,0.977165567,0.348175906,0.348954995,0.317536063,0.320749326,0.306701732,0.325646418,0,0,0,0,0,0,0,0,0.387560196,0.430992338,0.598731942,1.205047952,0.399398444,1,1,1
WU2_3020_3320,N24025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.955332774,0.955179867,0.955179867,0.955179867,0.955332774,0.955179867,0.955179867,0.955179867,0.955179867,0.955179867,0.955179867,0.955179867,0.955332774,0.955332774,0.747135537,0.747135537,0.956057962,0.956057962,0.956057962,0.956057962,0.956057962,0.956057962,0.956057962,0.956057962,0.956057962,0.956057962,0.956057962,0,0,0,0,0,0,0,0,0.955336499,0.955336499,0.955336499,0.955336499,0.955336499,1,1,1,0.773942566,0.773949229,0.773949229,0.773949229,0.773942566,0.773949229,0.773949229,0.773949229,0.773949229,0.773949229,0.773949229,0.773949229,0.773942566,0.773942566,0.258293877,0.258293877,0.773924613,0.773924613,0.773924613,0.773924613,0.773924613,0.773924613,0.773924613,0.773924613,0.773924613,0.773924613,0.773924613,0,0,0,0,0,0,0,0,0.773945122,0.773945122,0.773945122,0.773945122,0.773945122,1,1,1,0.415463191,0.352029382,0.352841954,0.352841564,0.360164878,0.353585846,0.353585846,0.352825517,0.351365518,0.35312503,0.353151458,0.35328669,0.359366984,0.377036659,0.377036659,0.377036659,0.926158196,0.939024399,0.231641485,0.238385372,0.839438044,0.299101924,0.299771204,0.272780643,0.24702059,0.263473367,0.279747876,0,0,0,0,0,0,0,0,0.409262312,0.455126514,0.632258993,1.272526738,0.266308857,1,1,1
WM1_3882_3880,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.007882869,1.017304503,1.017304503,1.017304503,1.007882869,1.017304503,1.017304503,1.017304503,1.017304503,1.017304503,1.017304503,1.017304503,1.007882869,1.007882869,0.783920603,0.783920603,1.029413604,1.029413604,1.029413604,1.029413604,1.029413604,1.029413604,1.029413604,1.029413604,1.029413604,1.029413604,1.029413604,0,0,0,0,0,0,0,0,1.027988108,1.027988108,1.027988108,1.027988108,1.027988108,1,1,1,0.734307202,0.72193992,0.72193992,0.72193992,0.734307202,0.72193992,0.72193992,0.72193992,0.72193992,0.72193992,0.72193992,0.72193992,0.734307202,0.734307202,0.20139629,0.20139629,0.723274555,0.723274555,0.723274555,0.723274555,0.723274555,0.723274555,0.723274555,0.723274555,0.723274555,0.723274555,0.723274555,0,0,0,0,0,0,0,0,0.735460477,0.735460477,0.735460477,0.735460477,0.735460477,1,1,1,0.374228412,0.317080975,0.317364083,0.317350223,0.336093717,0.317616103,0.317616103,0.317661532,0.317554326,0.317574821,0.317493593,0.317575149,0.33612765,0.373666503,0.373666503,0.373666503,0.314487481,0.313269938,0.293738843,0.332475405,0.339758369,0.361299924,0.360359814,0.372314476,0.367526966,0.359939329,0.349417198,0,0,0,0,0,0,0,0,0.510583179,0.512682705,0.560468058,0.61307102,0.408628922,1,1,1
WM3_3880_4060,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.8793723,0.86875991,0.86875991,0.86875991,0.8793723,0.86875991,0.86875991,0.86875991,0.86875991,0.86875991,0.86875991,0.86875991,0.8793723,0.8793723,0.693963205,0.693963205,0.870691572,0.870691572,0.870691572,0.870691572,0.870691572,0.870691572,0.870691572,0.870691572,0.870691572,0.870691572,0.870691572,0,0,0,0,0,0,0,0,0.865298013,0.865298013,0.865298013,0.865298013,0.865298013,1,1,1,0.775706006,0.779866654,0.779866654,0.779866654,0.775706006,0.779866654,0.779866654,0.779866654,0.779866654,0.779866654,0.779866654,0.779866654,0.775706006,0.775706006,0.22918411,0.22918411,0.798025507,0.798025507,0.798025507,0.798025507,0.798025507,0.798025507,0.798025507,0.798025507,0.798025507,0.798025507,0.798025507,0,0,0,0,0,0,0,0,0.804622804,0.804622804,0.804622804,0.804622804,0.804622804,1,1,1,0.409450258,0.561943679,0.560838181,0.560813688,0.438794028,0.562978863,0.562978863,0.563319914,0.564307653,0.56231308,0.561923212,0.562064714,0.438955923,0.435338495,0.435338495,0.435338495,0.310697565,0.309494694,0.353916185,0.400588582,0.335663911,0.356945866,0.356017086,0.367827681,0.442821045,0.355601668,0.345206341,0,0,0,0,0,0,0,0,0.575277363,0.577642914,0.631482979,0.690751076,0.395001127,1,1,1
WM3_4060_0001,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.794334029,0.795379672,0.795379672,0.795379672,0.794334029,0.795379672,0.795379672,0.795379672,0.795379672,0.795379672,0.795379672,0.795379672,0.794334029,0.794334029,0.634436415,0.634436415,0.798730634,0.798730634,0.798730634,0.798730634,0.798730634,0.798730634,0.798730634,0.798730634,0.798730634,0.798730634,0.798730634,0,0,0,0,0,0,0,0,0.802561113,0.802561113,0.802561113,0.802561113,0.802561113,1,1,1,0.940336967,0.968797613,0.968797613,0.968797613,0.940336967,0.968797613,0.968797613,0.968797613,0.968797613,0.968797613,0.968797613,0.968797613,0.940336967,0.940336967,0.152165134,0.152165134,0.934065497,0.934065497,0.934065497,0.934065497,0.934065497,0.934065497,0.934065497,0.934065497,0.934065497,0.934065497,0.934065497,0,0,0,0,0,0,0,0,0.956385665,0.956385665,0.956385665,0.956385665,0.956385665,1,1,1,0.402662678,0.522170984,0.525295416,0.525272475,0.43497583,0.529119153,0.529119153,0.534084046,0.534867105,0.528867617,0.528036082,0.52805065,0.435896345,0.416094525,0.416094525,0.416094525,0.324330223,0.323074573,0.356727604,0.403770755,0.350392032,0.372607788,0.371638254,0.38396707,0.446338702,0.371204609,0.36035316,0,0,0,0,0,0,0,0,0.483525684,0.485513949,0.530766998,0.580582354,0.346001093,1,1,1
XU0_4090_4270,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.872807229,0.859902234,0.859902234,0.859902234,0.872807229,0.859902234,0.859902234,0.859902234,0.859902234,0.859902234,0.859902234,0.859902234,0.872807229,0.872807229,0.689367655,0.689367655,0.839328707,0.839328707,0.839328707,0.839328707,0.839328707,0.839328707,0.839328707,0.839328707,0.839328707,0.839328707,0.839328707,0,0,0,0,0,0,0,0,0.848737856,0.848737856,0.848737856,0.848737856,0.848737856,1,1,1,0.776040153,0.773587881,0.773587881,0.773587881,0.776040153,0.773587881,0.773587881,0.773587881,0.773587881,0.773587881,0.773587881,0.773587881,0.776040153,0.776040153,0.217604982,0.217604982,0.78419281,0.78419281,0.78419281,0.78419281,0.78419281,0.78419281,0.78419281,0.78419281,0.78419281,0.78419281,0.78419281,0,0,0,0,0,0,0,0,0.782012966,0.782012966,0.782012966,0.782012966,0.782012966,1,1,1,0.233215861,0.256682027,0.256209285,0.256198096,0.247343698,0.256602108,0.256602108,0.256638031,0.257014711,0.256405058,0.256291561,0.256388197,0.247482734,0.250488234,0.250488234,0.250488234,0.20738021,0.206577334,0.198047159,0.224164461,0.22404441,0.238249402,0.237629471,0.245512648,0.24779723,0.237352194,0.230413662,0,0,0,0,0,0,0,0,0.249837906,0.250865243,0.274247511,0.299987125,0.237139888,1,1,1
XU0_4091_4270,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.045219879,1.085248173,1.085248173,1.085248173,1.045219879,1.085248173,1.085248173,1.085248173,1.085248173,1.085248173,1.085248173,1.085248173,1.045219879,1.045219879,0.81005651,0.81005651,0.936024498,0.936024498,0.936024498,0.936024498,0.936024498,0.936024498,0.936024498,0.936024498,0.936024498,0.936024498,0.936024498,0,0,0,0,0,0,0,0,0.957253095,0.957253095,0.957253095,0.957253095,0.957253095,1,1,1,0.772909964,0.772442587,0.772442587,0.772442587,0.772909964,0.772442587,0.772442587,0.772442587,0.772442587,0.772442587,0.772442587,0.772442587,0.772909964,0.772909964,0.227094061,0.227094061,0.774918651,0.774918651,0.774918651,0.774918651,0.774918651,0.774918651,0.774918651,0.774918651,0.774918651,0.774918651,0.774918651,0,0,0,0,0,0,0,0,0.776142514,0.776142514,0.776142514,0.776142514,0.776142514,1,1,1,0.267243246,0.270277115,0.270080377,0.270068582,0.266813867,0.270076086,0.270076086,0.270033506,0.270247136,0.270010936,0.269947659,0.270053058,0.266856325,0.290280332,0.290280332,0.290280332,0.235099624,0.234189431,0.218505793,0.24732106,0.253991238,0.270094936,0.269392143,0.278329022,0.273395136,0.269077804,0.261211834,0,0,0,0,0,0,0,0,0.289431286,0.290621432,0.317709234,0.347527966,0.259934,1,1,1
XU0_4092_4090,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.885511729,0.885323204,0.885323204,0.885323204,0.885511729,0.885323204,0.885323204,0.885323204,0.885323204,0.885323204,0.885323204,0.885323204,0.885511729,0.885511729,0.698260805,0.698260805,0.874716544,0.874716544,0.874716544,0.874716544,0.874716544,0.874716544,0.874716544,0.874716544,0.874716544,0.874716544,0.874716544,0,0,0,0,0,0,0,0,0.88125716,0.88125716,0.88125716,0.88125716,0.88125716,1,1,1,0.771248891,0.771257152,0.771257152,0.771257152,0.771248891,0.771257152,0.771257152,0.771257152,0.771257152,0.771257152,0.771257152,0.771257152,0.771248891,0.771248891,0.221183252,0.221183252,0.771253296,0.771253296,0.771253296,0.771253296,0.771253296,0.771253296,0.771253296,0.771253296,0.771253296,0.771253296,0.771253296,0,0,0,0,0,0,0,0,0.77125059,0.77125059,0.77125059,0.77125059,0.77125059,1,1,1,0.302307369,0.283490274,0.2832368,0.28322443,0.301918406,0.283442544,0.283442544,0.283587195,0.283923469,0.283336403,0.283237816,0.283343559,0.302034282,0.302345342,0.302345342,0.302345342,0.315856383,0.31463354,0.297445394,0.336670754,0.34123727,0.362872591,0.361928388,0.373935087,0.372164614,0.361506074,0.350938142,0,0,0,0,0,0,0,0,0.358524,0.359998257,0.393552429,0.430489455,0.353772878,1,1,1
XU0_4130_4070,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.12716248,1.169352584,1.169352584,1.169352584,1.12716248,1.169352584,1.169352584,1.169352584,1.169352584,1.169352584,1.169352584,1.169352584,1.12716248,1.12716248,0.867416331,0.867416331,1.150982202,1.150982202,1.150982202,1.150982202,1.150982202,1.150982202,1.150982202,1.150982202,1.150982202,1.150982202,1.150982202,0,0,0,0,0,0,0,0,1.122554632,1.122554632,1.122554632,1.122554632,1.122554632,1,1,1,0.63468025,0.624513251,0.624513251,0.624513251,0.63468025,0.624513251,0.624513251,0.624513251,0.624513251,0.624513251,0.624513251,0.624513251,0.63468025,0.63468025,0.098760057,0.098760057,0.629498684,0.629498684,0.629498684,0.629498684,0.629498684,0.629498684,0.629498684,0.629498684,0.629498684,0.629498684,0.629498684,0,0,0,0,0,0,0,0,0.642099402,0.642099402,0.642099402,0.642099402,0.642099402,1,1,1,0.292231316,0.306137394,0.306106288,0.30609292,0.300812976,0.305380443,0.305380443,0.304280457,0.303567193,0.305370921,0.305462717,0.305585809,0.300676383,0.31724815,0.31724815,0.31724815,0.25480773,0.253821237,0.196253735,0.22213453,0.275283004,0.292736655,0.291974948,0.301660994,0.245553292,0.291634258,0.283108894,0,0,0,0,0,0,0,0,0.342650835,0.344059821,0.376128427,0.411430116,0.258982902,1,1,1
XU2_4070_4330,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.900967713,0.901804914,0.901804914,0.901804914,0.900967713,0.901804914,0.901804914,0.901804914,0.901804914,0.901804914,0.901804914,0.901804914,0.900967713,0.900967713,0.709079994,0.709079994,0.915528898,0.915528898,0.915528898,0.915528898,0.915528898,0.915528898,0.915528898,0.915528898,0.915528898,0.915528898,0.915528898,0,0,0,0,0,0,0,0,0.899618411,0.899618411,0.899618411,0.899618411,0.899618411,1,1,1,0.773661614,0.774872996,0.774872996,0.774872996,0.773661614,0.774872996,0.774872996,0.774872996,0.774872996,0.774872996,0.774872996,0.774872996,0.773661614,0.773661614,0.226168247,0.226168247,0.775405559,0.775405559,0.775405559,0.775405559,0.775405559,0.775405559,0.775405559,0.775405559,0.775405559,0.775405559,0.775405559,0,0,0,0,0,0,0,0,0.775594825,0.775594825,0.775594825,0.775594825,0.775594825,1,1,1,0.286713675,0.292361134,0.292610497,0.292597718,0.278821389,0.292474983,0.292474983,0.29237927,0.292231303,0.292463239,0.292416169,0.292520132,0.278827575,0.303383252,0.303383252,0.303383252,0.242680849,0.241741306,0.185425127,0.209877909,0.262181659,0.27880465,0.278079195,0.28730426,0.232004503,0.277754719,0.269635096,0,0,0,0,0,0,0,0,0.306074705,0.307333289,0.335978745,0.367512169,0.261915447,1,1,1
XU2_4270_4650,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.814554919,0.819416093,0.819416093,0.819416093,0.814554919,0.819416093,0.819416093,0.819416093,0.819416093,0.819416093,0.819416093,0.819416093,0.814554919,0.814554919,0.648591038,0.648591038,0.791514246,0.791514246,0.791514246,0.791514246,0.791514246,0.791514246,0.791514246,0.791514246,0.791514246,0.791514246,0.791514246,0,0,0,0,0,0,0,0,0.791064178,0.791064178,0.791064178,0.791064178,0.791064178,1,1,1,0.811240744,0.803714789,0.803714789,0.803714789,0.811240744,0.803714789,0.803714789,0.803714789,0.803714789,0.803714789,0.803714789,0.803714789,0.811240744,0.811240744,0.172943319,0.172943319,0.836176905,0.836176905,0.836176905,0.836176905,0.836176905,0.836176905,0.836176905,0.836176905,0.836176905,0.836176905,0.836176905,0,0,0,0,0,0,0,0,0.838117384,0.838117384,0.838117384,0.838117384,0.838117384,1,1,1,0.268243557,0.30023824,0.30145129,0.301438125,0.278157202,0.301901681,0.301901682,0.303430068,0.303828474,0.302048775,0.301857572,0.301923859,0.278375946,0.298046148,0.298046148,0.298046148,0.230569473,0.22967682,0.278845121,0.315617586,0.249097064,0.264890459,0.264201208,0.272965882,0.348891894,0.263892926,0.256178526,0,0,0,0,0,0,0,0,0.230808288,0.231757376,0.253358666,0.277137748,0.302063591,1,1,1
XU2_4330_4480,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.832537697,0.822795963,0.822795963,0.822795963,0.832537697,0.822795963,0.822795963,0.822795963,0.822795963,0.822795963,0.822795963,0.822795963,0.832537697,0.832537697,0.661178983,0.661178983,0.842284124,0.842284124,0.842284124,0.842284124,0.842284124,0.842284124,0.842284124,0.842284124,0.842284124,0.842284124,0.842284124,0,0,0,0,0,0,0,0,0.842690609,0.842690609,0.842690609,0.842690609,0.842690609,1,1,1,0.774040109,0.774345502,0.774345502,0.774345502,0.774040109,0.774345502,0.774345502,0.774345502,0.774345502,0.774345502,0.774345502,0.774345502,0.774040109,0.774040109,0.241698698,0.241698698,0.774607529,0.774607529,0.774607529,0.774607529,0.774607529,0.774607529,0.774607529,0.774607529,0.774607529,0.774607529,0.774607529,0,0,0,0,0,0,0,0,0.774524495,0.774524495,0.774524495,0.774524495,0.774524495,1,1,1,0.33775806,0.37208158,0.372952002,0.372935714,0.323992262,0.372269347,0.372269347,0.373010982,0.373530459,0.37260864,0.372562187,0.372699526,0.32405582,0.332064406,0.332064406,0.332064406,0.269712672,0.268668475,0.239868706,0.271501189,0.291385645,0.309860245,0.309053982,0.319306612,0.300124481,0.308693363,0.299669309,0,0,0,0,0,0,0,0,0.421416285,0.423149156,0.462589402,0.506005922,0.336885851,1,1,1
XU2_4480_4650,N24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.761828232,0.761582867,0.761582867,0.761582867,0.761828232,0.761582867,0.761582867,0.761582867,0.761582867,0.761582867,0.761582867,0.761582867,0.761828232,0.761828232,0.611682357,0.611682357,0.758645886,0.758645886,0.758645886,0.758645886,0.758645886,0.758645886,0.758645886,0.758645886,0.758645886,0.758645886,0.758645886,0,0,0,0,0,0,0,0,0.759575983,0.759575983,0.759575983,0.759575983,0.759575983,1,1,1,0.854231321,0.864149935,0.864149935,0.864149935,0.854231321,0.864149935,0.864149935,0.864149935,0.864149935,0.864149935,0.864149935,0.864149935,0.854231321,0.854231321,0.146520129,0.146520129,0.87329913,0.87329913,0.87329913,0.87329913,0.87329913,0.87329913,0.87329913,0.87329913,0.87329913,0.87329913,0.87329913,0,0,0,0,0,0,0,0,0.862954411,0.862954411,0.862954411,0.862954411,0.862954411,1,1,1,0.226344587,0.274744446,0.27599547,0.275983417,0.213091086,0.276056539,0.276056539,0.277418077,0.277857135,0.27627717,0.276157327,0.276223946,0.213176995,0.211166551,0.211166551,0.211166551,0.259484991,0.25848039,0.277292922,0.313860692,0.280336111,0.298110141,0.297334452,0.307198296,0.346949778,0.296987508,0.288305652,0,0,0,0,0,0,0,0,0.389776178,0.391378944,0.427858,0.468014789,0.226022293,1,1,1
